method,pdb_id,num_nodes,num_edges,density,avg_clustering,avg_shortest_path
EPPIC,7byl,10,24,0.5333333333333333,0.0,1.4666666666666666
EPPIC,7f16,15,24,0.22857142857142856,0.0,2.1904761904761907
EPPIC,7pax,10,24,0.5333333333333333,0.0,1.4666666666666666
EPPIC,7sj4,10,24,0.5333333333333333,0.0,1.4666666666666666
EPPIC,7xxi,12,24,0.36363636363636365,0.0,1.7878787878787878
EPPIC,8d58,10,24,0.5333333333333333,0.0,1.4666666666666666
EPPIC,8e3z,15,24,0.22857142857142856,0.0,2.2095238095238097
EPPIC,8iy5,10,24,0.5333333333333333,0.0,1.4666666666666666
EPPIC,8ois,30,24,0.05517241379310345,0.0,
EPPIC,8oj5,14,24,0.26373626373626374,0.0,
EPPIC,8qyj,20,24,0.12631578947368421,0.0,
EPPIC,8sik,10,24,0.5333333333333333,0.0,1.4666666666666666
EPPIC,8u1x,11,24,0.43636363636363634,0.0,1.6727272727272726
EPPIC,8ux1,11,24,0.43636363636363634,0.0,1.5636363636363637
EPPIC,5y6l,16,23,0.19166666666666668,0.0,2.9916666666666667
EPPIC,6wzg,14,23,0.25274725274725274,0.0,2.1538461538461537
EPPIC,7pnx,26,23,0.07076923076923076,0.0,
EPPIC,8fkp,21,23,0.10952380952380952,0.0,
EPPIC,8oue,12,23,0.3484848484848485,0.0,1.8333333333333333
EPPIC,8wej,14,23,0.25274725274725274,0.0,
EPPIC,6j7x,11,22,0.4,0.0,1.7454545454545454
EPPIC,6uus,17,22,0.16176470588235295,0.0,2.6029411764705883
EPPIC,7cz5,13,22,0.28205128205128205,0.0,2.1025641025641026
EPPIC,7of7,27,22,0.06267806267806268,0.0,
EPPIC,8css,28,22,0.0582010582010582,0.0,
EPPIC,8oit,20,22,0.11578947368421053,0.0,
EPPIC,1p22,10,21,0.4666666666666667,0.0,1.6
EPPIC,1wq1,10,21,0.4666666666666667,0.0,1.5333333333333334
EPPIC,2aze,11,21,0.38181818181818183,0.0,1.6727272727272726
EPPIC,2c35,10,21,0.4666666666666667,0.0,1.5333333333333334
EPPIC,4pnk,10,21,0.4666666666666667,0.0,1.5333333333333334
EPPIC,6lth,11,21,0.38181818181818183,0.0,
EPPIC,6qio,10,21,0.4666666666666667,0.0,1.5333333333333334
EPPIC,7jvr,12,21,0.3181818181818182,0.0,2.015151515151515
EPPIC,7nvu,17,21,0.15441176470588236,0.0,
EPPIC,7tj9,10,21,0.4666666666666667,0.0,1.5333333333333334
EPPIC,7tyx,15,21,0.2,0.0,2.5714285714285716
EPPIC,7u9t,11,21,0.38181818181818183,0.0,1.7454545454545454
EPPIC,7u9x,11,21,0.38181818181818183,0.0,1.7454545454545454
EPPIC,7ux2,18,21,0.13725490196078433,0.0,
EPPIC,7y5x,13,21,0.2692307692307692,0.0,
EPPIC,8glp,26,21,0.06461538461538462,0.0,
EPPIC,8u7z,10,21,0.4666666666666667,0.0,1.5333333333333334
EPPIC,1f45,9,20,0.5555555555555556,0.0,1.4444444444444444
EPPIC,1hh4,9,20,0.5555555555555556,0.0,1.4444444444444444
EPPIC,3tac,9,20,0.5555555555555556,0.0,1.4444444444444444
EPPIC,4kng,12,20,0.30303030303030304,0.0,1.696969696969697
EPPIC,4u4p,9,20,0.5555555555555556,0.0,1.4444444444444444
EPPIC,4xh9,9,20,0.5555555555555556,0.0,1.4444444444444444
EPPIC,6fp6,9,20,0.5555555555555556,0.0,1.4444444444444444
EPPIC,6o60,13,20,0.2564102564102564,0.0,2.0256410256410255
EPPIC,6v0o,12,20,0.30303030303030304,0.0,1.696969696969697
EPPIC,6y4g,9,20,0.5555555555555556,0.0,1.4444444444444444
EPPIC,7oat,9,20,0.5555555555555556,0.0,1.4444444444444444
EPPIC,7sd0,9,20,0.5555555555555556,0.0,1.4444444444444444
EPPIC,7tyo,17,20,0.14705882352941177,0.0,2.6176470588235294
EPPIC,7uzu,12,20,0.30303030303030304,0.0,1.696969696969697
EPPIC,7vfs,9,20,0.5555555555555556,0.0,1.4444444444444444
EPPIC,8st0,9,20,0.5555555555555556,0.0,1.4444444444444444
EPPIC,8xxl,15,20,0.19047619047619047,0.0,
EPPIC,2b5i,12,19,0.2878787878787879,0.049999999999999996,1.9696969696969697
EPPIC,7w3z,10,19,0.4222222222222222,0.0,1.711111111111111
EPPIC,1k5d,9,18,0.5,0.0,1.5
EPPIC,2jgz,9,18,0.5,0.0,1.5
EPPIC,2ve7,9,18,0.5,0.0,1.5
EPPIC,3a98,9,18,0.5,0.0,1.5
EPPIC,4f52,9,18,0.5,0.0,1.5
EPPIC,4gaf,9,18,0.5,0.0,1.5
EPPIC,4imy,9,18,0.5,0.0,1.5555555555555556
EPPIC,4zgy,9,18,0.5,0.0,1.5
EPPIC,6epo,9,18,0.5,0.0,1.5
EPPIC,6igx,11,18,0.32727272727272727,0.0,1.6727272727272726
EPPIC,6m3i,9,18,0.5,0.0,1.5
EPPIC,6uri,9,18,0.5,0.0,1.5
EPPIC,6zee,9,18,0.5,0.0,1.5
EPPIC,7d77,10,18,0.4,0.0,1.7333333333333334
EPPIC,7zjv,9,18,0.5,0.0,1.5
EPPIC,8dzs,11,18,0.32727272727272727,0.0,1.6727272727272726
EPPIC,8flr,18,18,0.11764705882352941,0.0,
EPPIC,8phv,9,18,0.5,0.0,1.5
EPPIC,6b9x,12,17,0.25757575757575757,0.18253968253968253,
EPPIC,7wvy,13,17,0.21794871794871795,0.0,2.282051282051282
EPPIC,3cki,8,16,0.5714285714285714,0.0,1.4285714285714286
EPPIC,3gtu,8,16,0.5714285714285714,0.0,1.4285714285714286
EPPIC,3ol2,10,16,0.35555555555555557,0.0,1.6444444444444444
EPPIC,3sde,8,16,0.5714285714285714,0.0,1.4285714285714286
EPPIC,3tj3,10,16,0.35555555555555557,0.0,1.6444444444444444
EPPIC,3w8h,9,16,0.4444444444444444,0.0,1.6111111111111112
EPPIC,4ccg,8,16,0.5714285714285714,0.0,1.4285714285714286
EPPIC,4um8,17,16,0.11764705882352941,0.0,2.25
EPPIC,5tuu,8,16,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5tuv,8,16,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5wpa,8,16,0.5714285714285714,0.0,1.4285714285714286
EPPIC,6idf,15,16,0.1523809523809524,0.0,
EPPIC,7jhp,8,16,0.5714285714285714,0.0,1.4285714285714286
EPPIC,7wq3,9,16,0.4444444444444444,0.0,1.6111111111111112
EPPIC,8bs3,10,16,0.35555555555555557,0.0,1.6444444444444444
EPPIC,8gju,8,16,0.5714285714285714,0.0,1.4285714285714286
EPPIC,8hdo,15,16,0.1523809523809524,0.0,2.780952380952381
EPPIC,8t75,8,16,0.5714285714285714,0.0,1.4285714285714286
EPPIC,1nw9,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,3hr4,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,3kse,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,5gqq,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,5hpk,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,6gu2,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,6ms4,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,6sqo,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,6tx3,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,7ept,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,7mix,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,7nwu,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,7uhg,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,7zh4,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,8rgi,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,8syn,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,8x93,8,15,0.5357142857142857,0.0,1.4642857142857142
EPPIC,1mox,9,14,0.3888888888888889,0.0,1.6111111111111112
EPPIC,2om2,9,14,0.3888888888888889,0.0,1.6111111111111112
EPPIC,2w96,8,14,0.5,0.0,1.5357142857142858
EPPIC,3gb8,9,14,0.3888888888888889,0.0,1.7777777777777777
EPPIC,4fqx,11,14,0.2545454545454545,0.0,
EPPIC,5wb7,9,14,0.3888888888888889,0.0,1.6111111111111112
EPPIC,6j4v,8,14,0.5,0.0,1.5357142857142858
EPPIC,6uun,9,14,0.3888888888888889,0.0,1.6111111111111112
EPPIC,6vme,9,14,0.3888888888888889,0.0,1.6111111111111112
EPPIC,7g83,9,14,0.3888888888888889,0.0,1.7777777777777777
EPPIC,7mn5,9,14,0.3888888888888889,0.0,1.6111111111111112
EPPIC,7qng,9,14,0.3888888888888889,0.0,1.6111111111111112
EPPIC,8ejm,9,14,0.3888888888888889,0.0,1.6111111111111112
EPPIC,8pk8,9,14,0.3888888888888889,0.0,1.7777777777777777
EPPIC,8q1g,15,14,0.13333333333333333,0.0,2.857142857142857
EPPIC,8u26,8,14,0.5,0.0,1.5357142857142858
EPPIC,2zme,11,13,0.23636363636363636,0.0,2.036363636363636
EPPIC,5vz5,8,13,0.4642857142857143,0.0,1.6071428571428572
EPPIC,5xjl,14,13,0.14285714285714285,0.0,
EPPIC,6iyc,15,13,0.12380952380952381,0.0,
EPPIC,6zme,13,13,0.16666666666666666,0.0,
EPPIC,7vpx,13,13,0.16666666666666666,0.0,
EPPIC,8flq,13,13,0.16666666666666666,0.0,
EPPIC,8ouz,11,13,0.23636363636363636,0.0,2.2545454545454544
EPPIC,8yuu,9,13,0.3611111111111111,0.0,
EPPIC,1a22,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,1bp3,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,1e50,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,1ki1,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,1li1,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,1nun,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,1uhl,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,1wyw,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,1xvp,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,2a1t,8,12,0.42857142857142855,0.0,1.5714285714285714
EPPIC,2bec,8,12,0.42857142857142855,0.0,1.5714285714285714
EPPIC,2ihb,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,2io1,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,2ngr,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,2q9q,11,12,0.21818181818181817,0.0,2.3636363636363638
EPPIC,2wjv,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,2z5k,8,12,0.42857142857142855,0.0,1.5714285714285714
EPPIC,3am7,8,12,0.42857142857142855,0.0,1.5714285714285714
EPPIC,3d48,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,3doe,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,3dqv,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,3g9v,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,3h11,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,3msx,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,3oj2,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,3ojv,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,3s97,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,3uvj,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,3zms,13,12,0.15384615384615385,0.0,2.2051282051282053
EPPIC,4cqm,8,12,0.42857142857142855,0.0,1.5714285714285714
EPPIC,4dkd,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,4dnc,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,4gmj,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,4h3k,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,4ic7,8,12,0.42857142857142855,0.0,1.5714285714285714
EPPIC,4m76,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,4s3o,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,4y5o,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,4yon,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5aox,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5d2m,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5e4e,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5ee5,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5efq,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5l0r,8,12,0.42857142857142855,0.0,1.5714285714285714
EPPIC,5mxa,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5nvk,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5nvl,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5odt,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5osi,8,12,0.42857142857142855,0.0,1.5714285714285714
EPPIC,5uq2,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5w59,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5xqz,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,5y1z,8,12,0.42857142857142855,0.0,1.5714285714285714
EPPIC,6df3,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,6fae,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,6h2v,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,6i1s,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,6ine,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,6khs,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,6nbw,8,12,0.42857142857142855,0.0,1.75
EPPIC,7s1t,8,12,0.42857142857142855,0.0,1.5714285714285714
EPPIC,7y36,12,12,0.18181818181818182,0.0,2.257575757575758
EPPIC,7zxk,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,8e3y,12,12,0.18181818181818182,0.0,2.257575757575758
EPPIC,8pp7,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,9bkk,7,12,0.5714285714285714,0.0,1.4285714285714286
EPPIC,2d9q,8,11,0.39285714285714285,0.0,1.9285714285714286
EPPIC,4ehp,8,11,0.39285714285714285,0.0,1.6428571428571428
EPPIC,6r2l,7,11,0.5238095238095238,0.0,1.5238095238095237
EPPIC,6wx8,12,11,0.16666666666666666,0.0,1.8333333333333333
EPPIC,7tyf,10,11,0.24444444444444444,0.0,2.311111111111111
EPPIC,8cs9,12,11,0.16666666666666666,0.0,2.196969696969697
EPPIC,1h26,8,10,0.35714285714285715,0.0,1.7142857142857142
EPPIC,1ni4,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,1nql,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,1zjd,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,2e9x,8,10,0.35714285714285715,0.0,1.9285714285714286
EPPIC,2i9b,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,2wel,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,3bpl,7,10,0.47619047619047616,0.0,1.619047619047619
EPPIC,3nmx,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,3t5x,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,3v96,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,4drb,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,4m1l,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,4n7v,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,5ji0,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,5l0s,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,5m5e,8,10,0.35714285714285715,0.08333333333333333,1.8571428571428572
EPPIC,5qqj,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,5vzu,10,10,0.2222222222222222,0.0,
EPPIC,5xyf,8,10,0.35714285714285715,0.0,1.9642857142857142
EPPIC,6pa7,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,7cq5,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,7d8p,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,7ej8,10,10,0.2222222222222222,0.0,2.088888888888889
EPPIC,7ldg,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,7n00,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,7na7,9,10,0.2777777777777778,0.0,
EPPIC,7nx0,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,7s7l,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,8cmk,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,8ent,7,10,0.47619047619047616,0.0,1.619047619047619
EPPIC,8fkw,12,10,0.15151515151515152,0.0,
EPPIC,8p79,7,10,0.47619047619047616,0.0,1.5238095238095237
EPPIC,1a4y,10,9,0.2,0.0,1.8
EPPIC,1a9w,6,9,0.6,0.0,1.4
EPPIC,1bh9,6,9,0.6,0.0,1.4
EPPIC,1ds6,6,9,0.6,0.0,1.4
EPPIC,1shr,6,9,0.6,0.0,1.4
EPPIC,1th1,10,9,0.2,0.0,1.8
EPPIC,1u7v,6,9,0.6,0.0,1.4
EPPIC,2ast,6,9,0.6,0.0,1.4
EPPIC,2ot3,6,9,0.6,0.0,1.4
EPPIC,2ovr,6,9,0.6,0.0,1.4
EPPIC,2pi2,7,9,0.42857142857142855,0.0,1.7142857142857142
EPPIC,3ll8,8,9,0.32142857142857145,0.0,1.9285714285714286
EPPIC,3mdy,6,9,0.6,0.0,1.4
EPPIC,3r45,6,9,0.6,0.0,1.4
EPPIC,3v6c,10,9,0.2,0.0,1.8
EPPIC,3w4u,6,9,0.6,0.0,1.4
EPPIC,4b18,10,9,0.2,0.0,1.8
EPPIC,4c02,6,9,0.6,0.0,1.4
EPPIC,4cy2,10,9,0.2,0.0,1.8
EPPIC,4eoz,6,9,0.6,0.0,1.4
EPPIC,4erq,10,9,0.2,0.0,1.8
EPPIC,4ery,10,9,0.2,0.0,1.8
EPPIC,4es0,10,9,0.2,0.0,1.8
EPPIC,4ewr,10,9,0.2,0.0,1.8
EPPIC,4geh,6,9,0.6,0.0,1.4
EPPIC,4gus,10,9,0.2,0.0,1.8
EPPIC,4iyp,6,9,0.6,0.0,1.4
EPPIC,4lx0,6,9,0.6,0.0,1.4
EPPIC,4nst,6,9,0.6,0.0,1.4
EPPIC,4yc6,6,9,0.6,0.0,1.4
EPPIC,5ajo,10,9,0.2,0.0,1.8
EPPIC,5c46,6,9,0.6,0.0,1.4
EPPIC,5e2q,10,9,0.2,0.0,1.8
EPPIC,5e33,10,9,0.2,0.0,1.8
EPPIC,5hps,6,9,0.6,0.0,1.4
EPPIC,5hpy,6,9,0.6,0.0,1.4
EPPIC,6dgf,10,9,0.2,0.0,1.8
EPPIC,6gwj,7,9,0.42857142857142855,0.0,1.7142857142857142
EPPIC,6if3,6,9,0.6,0.0,1.4
EPPIC,6nnq,6,9,0.6,0.0,1.4
EPPIC,6os9,6,9,0.6,0.0,1.4
EPPIC,6r3v,6,9,0.6,0.0,1.4
EPPIC,6sh6,10,9,0.2,0.0,1.8
EPPIC,6u8w,6,9,0.6,0.0,1.4
EPPIC,6vcd,6,9,0.6,0.0,1.4
EPPIC,6wg4,6,9,0.6,0.0,1.4
EPPIC,6wmz,6,9,0.6,0.0,1.4
EPPIC,6wnx,6,9,0.6,0.0,1.4
EPPIC,6z3r,10,9,0.2,0.0,1.8
EPPIC,6z6n,12,9,0.13636363636363635,0.0,
EPPIC,7ud7,6,9,0.6,0.0,1.4
EPPIC,7urd,10,9,0.2,0.0,1.8
EPPIC,7vf3,6,9,0.6,0.0,1.4
EPPIC,7yb9,10,9,0.2,0.0,1.8
EPPIC,7z6s,6,9,0.6,0.0,1.4
EPPIC,8bpo,10,9,0.2,0.0,1.8
EPPIC,8c0d,6,9,0.6,0.0,1.4
EPPIC,8csp,13,9,0.11538461538461539,0.0,
EPPIC,8g1u,10,9,0.2,0.0,1.8
EPPIC,8g5y,14,9,0.0989010989010989,0.0,
EPPIC,8hib,6,9,0.6,0.0,1.4
EPPIC,8iys,6,9,0.6,0.0,1.4
EPPIC,8qyn,6,9,0.6,0.0,1.4
EPPIC,8sh7,6,9,0.6,0.0,1.4
EPPIC,1cn4,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,1jfi,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,1jsu,10,8,0.17777777777777778,0.0,
EPPIC,1ol5,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,1tgz,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,1upt,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,2cg5,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,2gl7,9,8,0.2222222222222222,0.0,1.7777777777777777
EPPIC,2j0t,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,2y4v,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,2ybf,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,3avr,9,8,0.2222222222222222,0.0,1.7777777777777777
EPPIC,3ixe,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,3ma2,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,3sf4,9,8,0.2222222222222222,0.0,1.7777777777777777
EPPIC,4ap2,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,4aph,9,8,0.2222222222222222,0.0,1.7777777777777777
EPPIC,4bvy,6,8,0.5333333333333333,0.0,1.5333333333333334
EPPIC,4dhx,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,4doh,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,4g8a,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,4hi8,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,4hsu,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,4js0,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,4o6f,9,8,0.2222222222222222,0.0,1.7777777777777777
EPPIC,4roc,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,4rr2,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,4xz1,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,5brk,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,5hq8,9,8,0.2222222222222222,0.0,1.7777777777777777
EPPIC,5j03,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,5jqa,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,5jw9,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,5kya,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,5ybv,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,6a5z,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,6f6d,9,8,0.2222222222222222,0.0,1.7777777777777777
EPPIC,6gr8,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,6jat,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,6k81,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,6l81,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,6qnp,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,7b5o,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,7dty,9,8,0.2222222222222222,0.0,1.7777777777777777
EPPIC,7ojx,7,8,0.38095238095238093,0.0,1.8095238095238095
EPPIC,7sid,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,7vqx,9,8,0.2222222222222222,0.0,1.7777777777777777
EPPIC,7x9c,8,8,0.2857142857142857,0.0,2.107142857142857
EPPIC,7yiy,9,8,0.2222222222222222,0.0,2.111111111111111
EPPIC,8bs9,9,8,0.2222222222222222,0.0,1.7777777777777777
EPPIC,8csq,12,8,0.12121212121212122,0.0,
EPPIC,8do8,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,8feg,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,8hcu,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,8hn8,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,8ir4,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,8jp4,6,8,0.5333333333333333,0.0,1.4666666666666666
EPPIC,1t29,8,7,0.25,0.0,1.75
EPPIC,2g49,8,7,0.25,0.0,1.75
EPPIC,3kv4,8,7,0.25,0.0,1.75
EPPIC,3mi9,7,7,0.3333333333333333,0.0,1.8095238095238095
EPPIC,3ovv,8,7,0.25,0.0,1.75
EPPIC,4dck,8,7,0.25,0.0,1.75
EPPIC,4fwf,8,7,0.25,0.0,1.75
EPPIC,4kmd,8,7,0.25,0.0,1.75
EPPIC,4wnd,8,7,0.25,0.0,1.75
EPPIC,5dx1,8,7,0.25,0.0,1.75
EPPIC,5e8j,8,7,0.25,0.0,1.75
EPPIC,5kyc,8,7,0.25,0.0,1.75
EPPIC,5l8h,8,7,0.25,0.0,1.75
EPPIC,5l8w,8,7,0.25,0.0,1.75
EPPIC,5mzv,6,7,0.4666666666666667,0.0,1.6
EPPIC,6fge,8,7,0.25,0.0,1.75
EPPIC,6zmi,9,7,0.19444444444444445,0.0,
EPPIC,6zvh,9,7,0.19444444444444445,0.0,
EPPIC,7e32,7,7,0.3333333333333333,0.0,2.0
EPPIC,7kh0,8,7,0.25,0.0,1.75
EPPIC,7owm,8,7,0.25,0.0,1.75
EPPIC,7q4o,6,7,0.4666666666666667,0.0,1.6666666666666667
EPPIC,7rh9,8,7,0.25,0.0,1.75
EPPIC,7rhs,8,7,0.25,0.0,1.75
EPPIC,7utz,9,7,0.19444444444444445,0.0,
EPPIC,7wvx,7,7,0.3333333333333333,0.0,1.8095238095238095
EPPIC,8gur,9,7,0.19444444444444445,0.0,
EPPIC,8qoi,11,7,0.12727272727272726,0.0,
EPPIC,1b6c,5,6,0.6,0.0,1.4
EPPIC,1bi8,5,6,0.6,0.0,1.4
EPPIC,1buh,5,6,0.6,0.0,1.4
EPPIC,1f3v,5,6,0.6,0.0,1.4
EPPIC,1g3n,5,6,0.6,0.0,1.4
EPPIC,1h28,8,6,0.21428571428571427,0.0,
EPPIC,1hcn,5,6,0.6,0.0,1.4
EPPIC,1nfi,5,6,0.6,0.0,1.4
EPPIC,1nlw,5,6,0.6,0.0,1.4
EPPIC,1pvh,5,6,0.6,0.0,1.4
EPPIC,1u7f,5,6,0.6,0.0,1.4
EPPIC,1xqs,7,6,0.2857142857142857,0.0,1.7142857142857142
EPPIC,2d07,5,6,0.6,0.0,1.4
EPPIC,2f69,5,6,0.6,0.0,1.4
EPPIC,2f8v,5,6,0.6,0.0,1.4
EPPIC,2g56,7,6,0.2857142857142857,0.0,1.7142857142857142
EPPIC,2ik8,5,6,0.6,0.0,1.4
EPPIC,2ocf,5,6,0.6,0.0,1.4
EPPIC,2rex,5,6,0.6,0.0,1.4
EPPIC,3au4,5,6,0.6,0.0,1.4
EPPIC,3b2d,5,6,0.6,0.0,1.4
EPPIC,3cqc,5,6,0.6,0.0,1.4
EPPIC,3e4z,7,6,0.2857142857142857,0.0,1.7142857142857142
