hsa	rno
hsa0000239324	rno0000163004
hsa0000239361	rno0000147601
hsa0000239364	rno0000147603
hsa0000239365	rno0000147603
hsa0000239369	rno0000146886
hsa0000239370	rno0000146888
hsa0000239371	rno0000146890
hsa0000239372	rno0000146892
hsa0000239445	rno0000152851
hsa0000239448	rno0000152853
hsa0000239700	rno0000163692
hsa0000239711	rno0000163699
hsa0000239722	rno0000163706
hsa0000239726	rno0000163708
hsa0000239868	rno0000148317
hsa0000239870	rno0000148319
hsa0000239872	rno0000148320
hsa0000239873	rno0000148321
hsa0000239873	rno0000148322
hsa0000239874	rno0000148324
hsa0000239876	rno0000148325
hsa0000239877	rno0000148325
hsa0000239878	rno0000148328
hsa0000239879	rno0000148328
hsa0000239884	rno0000148332
hsa0000239891	rno0000148334
hsa0000239893	rno0000148335
hsa0000239940	rno0000158068
hsa0000240005	rno0000154270
hsa0000240007	rno0000154271
hsa0000240013	rno0000154273
hsa0000240014	rno0000154273
hsa0000240020	rno0000154276
hsa0000240023	rno0000154277
hsa0000240024	rno0000154278
hsa0000240026	rno0000154279
hsa0000240087	rno0000154947
hsa0000240094	rno0000154953
hsa0000240095	rno0000154954
hsa0000240231	rno0000157097
hsa0000240234	rno0000157099
hsa0000240235	rno0000157099
hsa0000240242	rno0000157104
hsa0000240244	rno0000157106
hsa0000240247	rno0000157110
hsa0000240268	rno0000149048
hsa0000240269	rno0000149048
hsa0000240271	rno0000149049
hsa0000240272	rno0000149049
hsa0000240275	rno0000150237
hsa0000240275	rno0000150238
hsa0000240277	rno0000150239
hsa0000240278	rno0000150239
hsa0000240279	rno0000150240
hsa0000240280	rno0000150240
hsa0000240330	rno0000147704
hsa0000240331	rno0000147705
hsa0000240332	rno0000147706
hsa0000240457	rno0000150272
hsa0000240621	rno0000147741
hsa0000240625	rno0000147742
hsa0000240627	rno0000147744
hsa0000240628	rno0000147744
hsa0000240629	rno0000147745
hsa0000240632	rno0000147746
hsa0000240635	rno0000147747
hsa0000240638	rno0000147749
hsa0000240639	rno0000147749
hsa0000240684	rno0000150313
hsa0000240685	rno0000150314
hsa0000240686	rno0000150315
hsa0000240688	rno0000150317
hsa0000240782	rno0000161312
hsa0000240786	rno0000161315
hsa0000240787	rno0000161315
hsa0000240839	rno0000162521
hsa0000240840	rno0000162522
hsa0000240843	rno0000162525
hsa0000240845	rno0000162527
hsa0000240850	rno0000162530
hsa0000240851	rno0000162531
hsa0000240852	rno0000162532
hsa0000240861	rno0000162537
hsa0000240862	rno0000162537
hsa0000240865	rno0000162539
hsa0000240866	rno0000162539
hsa0000240938	rno0000151234
hsa0000240970	rno0000160817
hsa0000240982	rno0000160822
hsa0000241177	rno0000160412
hsa0000241181	rno0000160414
hsa0000241184	rno0000160415
hsa0000241185	rno0000160416
hsa0000241218	rno0000155610
hsa0000241221	rno0000155611
hsa0000241222	rno0000155611
hsa0000241225	rno0000155612
hsa0000241226	rno0000155613
hsa0000241288	rno0000160083
hsa0000241289	rno0000160084
hsa0000241311	rno0000155328
hsa0000241317	rno0000149622
hsa0000241320	rno0000149625
hsa0000241417	rno0000153010
hsa0000241423	rno0000152878
hsa0000241658	rno0000159521
hsa0000241660	rno0000159522
hsa0000241661	rno0000159522
hsa0000241663	rno0000159523
hsa0000241667	rno0000159525
hsa0000241671	rno0000159527
hsa0000241678	rno0000159318
hsa0000241684	rno0000159320
hsa0000241688	rno0000159322
hsa0000241696	rno0000150832
hsa0000241707	rno0000150838
hsa0000241710	rno0000150843
hsa0000241713	rno0000150847
hsa0000241717	rno0000150850
hsa0000241719	rno0000150851
hsa0000241720	rno0000150851
hsa0000241723	rno0000150852
hsa0000241727	rno0000150855
hsa0000241820	rno0000152828
hsa0000241823	rno0000152829
hsa0000241827	rno0000152833
hsa0000241827	rno0000152832
hsa0000241831	rno0000153961
hsa0000241832	rno0000153961
hsa0000241836	rno0000153965
hsa0000242042	rno0000158954
hsa0000242050	rno0000158958
hsa0000242058	rno0000158959
hsa0000242059	rno0000158960
hsa0000242062	rno0000158962
hsa0000242067	rno0000158965
hsa0000242075	rno0000158971
hsa0000242077	rno0000158973
hsa0000242079	rno0000158974
hsa0000242081	rno0000158975
hsa0000242088	rno0000158979
hsa0000242115	rno0000163780
hsa0000242117	rno0000163781
hsa0000242119	rno0000163782
hsa0000242121	rno0000163783
hsa0000242123	rno0000163784
hsa0000242123	rno0000163785
hsa0000242124	rno0000163787
hsa0000242125	rno0000163793
hsa0000242126	rno0000163795
hsa0000242127	rno0000163796
hsa0000242128	rno0000163797
hsa0000242129	rno0000163798
hsa0000242131	rno0000163800
hsa0000242132	rno0000163801
hsa0000242133	rno0000163802
hsa0000242154	rno0000147784
hsa0000242162	rno0000147790
hsa0000242166	rno0000147794
hsa0000242351	rno0000160209
hsa0000242353	rno0000160211
hsa0000242355	rno0000160212
hsa0000242356	rno0000160212
hsa0000242358	rno0000160213
hsa0000242359	rno0000160214
hsa0000242360	rno0000160215
hsa0000242361	rno0000160216
hsa0000242362	rno0000160217
hsa0000242363	rno0000160218
hsa0000242364	rno0000160219
hsa0000242365	rno0000160220
hsa0000242510	rno0000156309
hsa0000242517	rno0000155585
hsa0000242519	rno0000155587
hsa0000242520	rno0000155588
hsa0000242533	rno0000154161
hsa0000242536	rno0000154162
hsa0000242537	rno0000154162
hsa0000242544	rno0000154164
hsa0000242547	rno0000154165
hsa0000242548	rno0000154165
hsa0000242549	rno0000154166
hsa0000242552	rno0000154167
hsa0000242560	rno0000154170
hsa0000242654	rno0000151571
hsa0000242657	rno0000151574
hsa0000242659	rno0000151576
hsa0000242908	rno0000161551
hsa0000242909	rno0000161552
hsa0000242911	rno0000161553
hsa0000242925	rno0000159593
hsa0000242998	rno0000154258
hsa0000242998	rno0000154260
hsa0000242999	rno0000154260
hsa0000243004	rno0000154264
hsa0000243005	rno0000154265
hsa0000243105	rno0000161837
hsa0000243117	rno0000161845
hsa0000243141	rno0000158613
hsa0000243149	rno0000158620
hsa0000243151	rno0000158622
hsa0000243720	rno0000158626
hsa0000243729	rno0000161983
hsa0000243730	rno0000161984
hsa0000243733	rno0000161986
hsa0000243737	rno0000161990
hsa0000243738	rno0000161991
hsa0000243746	rno0000161996
hsa0000243748	rno0000161998
hsa0000243749	rno0000161999
hsa0000243752	rno0000162002
hsa0000243755	rno0000162004
hsa0000243756	rno0000161581
hsa0000243760	rno0000161582
hsa0000243768	rno0000161585
hsa0000243769	rno0000161586
hsa0000243773	rno0000161588
hsa0000243773	rno0000161589
hsa0000243773	rno0000161590
hsa0000243775	rno0000161592
hsa0000243777	rno0000161593
hsa0000244127	rno0000205848
hsa0000244129	rno0000205850
hsa0000244130	rno0000205851
hsa0000244135	rno0000139539
hsa0000244140	rno0000139543
hsa0000244145	rno0000139547
hsa0000244165	rno0000138595
hsa0000244289	rno0000209780
hsa0000244310	rno0000206581
hsa0000244354	rno0000169489
hsa0000244366	rno0000209440
hsa0000244367	rno0000209442
hsa0000244368	rno0000209442
hsa0000244371	rno0000209444
hsa0000244372	rno0000209444
hsa0000244373	rno0000209444
hsa0000244374	rno0000209445
hsa0000244378	rno0000209450
hsa0000244380	rno0000209454
hsa0000244381	rno0000209639
hsa0000244384	rno0000209642
hsa0000244386	rno0000209643
hsa0000244396	rno0000208810
hsa0000244398	rno0000208811
hsa0000244399	rno0000208812
hsa0000244400	rno0000208813
hsa0000244402	rno0000208814
hsa0000244486	rno0000209635
hsa0000244487	rno0000209635
hsa0000244488	rno0000209635
hsa0000244611	rno0000208514
hsa0000244612	rno0000208515
hsa0000244626	rno0000209871
hsa0000244627	rno0000209872
hsa0000244645	rno0000207131
hsa0000244656	rno0000207141
hsa0000244665	rno0000209911
hsa0000244666	rno0000209912
hsa0000244866	rno0000205430
hsa0000244892	rno0000209916
hsa0000244896	rno0000209920
hsa0000244960	rno0000209549
hsa0000245061	rno0000205709
hsa0000245126	rno0000208045
hsa0000245131	rno0000208046
hsa0000245138	rno0000208052
hsa0000245140	rno0000208055
hsa0000245383	rno0000209404
hsa0000245621	rno0000207096
hsa0000245625	rno0000207098
hsa0000245876	rno0000206298
hsa0000245879	rno0000206299
hsa0000245880	rno0000206299
hsa0000245885	rno0000206303
hsa0000245893	rno0000205791
hsa0000246154	rno0000209953
hsa0000246252	rno0000210002
hsa0000246258	rno0000210006
hsa0000246315	rno0000208338
hsa0000246330	rno0000208067
hsa0000246332	rno0000208069
hsa0000246333	rno0000208069
hsa0000246334	rno0000208069
hsa0000246336	rno0000208071
hsa0000246338	rno0000208073
hsa0000246339	rno0000208074
hsa0000246340	rno0000208074
hsa0000246342	rno0000208076
hsa0000246343	rno0000208077
hsa0000246344	rno0000208078
hsa0000246426	rno0000139737
hsa0000246535	rno0000210011
hsa0000246537	rno0000210013
hsa0000246540	rno0000210015
hsa0000246548	rno0000210021
hsa0000246556	rno0000210027
hsa0000246568	rno0000210033
hsa0000246584	rno0000207478
hsa0000246595	rno0000207486
hsa0000246613	rno0000207502
hsa0000246694	rno0000208918
hsa0000246695	rno0000208919
hsa0000246696	rno0000208919
hsa0000246698	rno0000208921
hsa0000246700	rno0000208923
hsa0000246701	rno0000208924
hsa0000246703	rno0000208926
hsa0000246706	rno0000208929
hsa0000246710	rno0000208933
hsa0000246714	rno0000208937
hsa0000246720	rno0000208940
hsa0000246723	rno0000208941
hsa0000246723	rno0000208942
hsa0000246724	rno0000208943
hsa0000246992	rno0000139479
hsa0000246994	rno0000139482
hsa0000246995	rno0000139483
hsa0000246999	rno0000139487
hsa0000247128	rno0000206378
hsa0000247255	rno0000208955
hsa0000247261	rno0000208797
hsa0000247264	rno0000208799
hsa0000247361	rno0000209689
hsa0000247370	rno0000209646
hsa0000247377	rno0000209648
hsa0000247938	rno0000208422
hsa0000247939	rno0000208423
hsa0000247951	rno0000141175
hsa0000247952	rno0000141176
hsa0000247953	rno0000141177
hsa0000247954	rno0000141177
hsa0000247961	rno0000141183
hsa0000247964	rno0000141186
hsa0000247965	rno0000141187
hsa0000247966	rno0000141188
hsa0000247968	rno0000141189
hsa0000248019	rno0000208327
hsa0000248020	rno0000208328
hsa0000248021	rno0000208328
hsa0000248027	rno0000208331
hsa0000248083	rno0000208036
hsa0000248277	rno0000207823
hsa0000248278	rno0000207823
hsa0000248289	rno0000207826
hsa0000248290	rno0000207827
hsa0000248291	rno0000207828
hsa0000248294	rno0000207829
hsa0000248367	rno0000205553
hsa0000248369	rno0000205555
hsa0000248378	rno0000206633
hsa0000248399	rno0000206646
hsa0000248695	rno0000061547
hsa0000248699	rno0000061550
hsa0000248705	rno0000061557
hsa0000248706	rno0000061558
hsa0000248707	rno0000061559
hsa0000248732	rno0000060975
hsa0000248817	rno0000064194
hsa0000248819	rno0000064195
hsa0000248873	rno0000063033
hsa0000248881	rno0000063041
hsa0000249011	rno0000070407
hsa0000249013	rno0000070408
hsa0000249017	rno0000062238
hsa0000249021	rno0000062242
hsa0000249022	rno0000062243
hsa0000249051	rno0000075443
hsa0000249098	rno0000070465
hsa0000249320	rno0000074438
hsa0000249325	rno0000074460
hsa0000249325	rno0000074441
hsa0000249328	rno0000074444
hsa0000249335	rno0000074473
hsa0000249335	rno0000074455
hsa0000249337	rno0000074475
hsa0000249337	rno0000074456
hsa0000249373	rno0000072919
hsa0000249374	rno0000072919
hsa0000249385	rno0000072932
hsa0000249701	rno0000072584
hsa0000249702	rno0000072588
hsa0000249702	rno0000072587
hsa0000249704	rno0000072590
hsa0000249761	rno0000066048
hsa0000249764	rno0000060603
hsa0000249765	rno0000060604
hsa0000249767	rno0000060606
hsa0000249768	rno0000059553
hsa0000249769	rno0000059554
hsa0000249771	rno0000059555
hsa0000249772	rno0000059556
hsa0000249773	rno0000059558
hsa0000249775	rno0000059559
hsa0000249995	rno0000073460
hsa0000249998	rno0000073464
hsa0000249998	rno0000073463
hsa0000250012	rno0000058654
hsa0000250013	rno0000058655
hsa0000250014	rno0000058656
hsa0000250015	rno0000058657
hsa0000250016	rno0000058658
hsa0000250017	rno0000058659
hsa0000250090	rno0000070227
hsa0000250091	rno0000070228
hsa0000250094	rno0000060806
hsa0000250195	rno0000059731
hsa0000250196	rno0000059732
hsa0000250207	rno0000063287
hsa0000250214	rno0000071257
hsa0000250224	rno0000071800
hsa0000250292	rno0000064033
hsa0000250295	rno0000064036
hsa0000250300	rno0000064042
hsa0000250304	rno0000064047
hsa0000250309	rno0000064052
hsa0000250316	rno0000064059
hsa0000250318	rno0000064061
hsa0000250420	rno0000058708
hsa0000250426	rno0000058714
hsa0000250426	rno0000058713
hsa0000250428	rno0000060847
hsa0000250432	rno0000060851
hsa0000250457	rno0000065413
hsa0000250458	rno0000065414
hsa0000250459	rno0000065415
hsa0000250462	rno0000065417
hsa0000250466	rno0000065422
hsa0000250469	rno0000065424
hsa0000250484	rno0000063071
hsa0000250485	rno0000063072
hsa0000250486	rno0000063073
hsa0000250487	rno0000063074
hsa0000250488	rno0000063075
hsa0000250489	rno0000063076
hsa0000250490	rno0000063077
hsa0000250509	rno0000074112
hsa0000250533	rno0000062334
hsa0000250533	rno0000062335
hsa0000250534	rno0000062336
hsa0000250535	rno0000062337
hsa0000250540	rno0000062342
hsa0000250541	rno0000062343
hsa0000250542	rno0000062344
hsa0000250548	rno0000062349
hsa0000250675	rno0000075405
hsa0000250864	rno0000073071
hsa0000250957	rno0000059967
hsa0000250977	rno0000058853
hsa0000250980	rno0000058855
hsa0000250981	rno0000058857
hsa0000250984	rno0000058859
hsa0000250986	rno0000058861
hsa0000250992	rno0000058865
hsa0000251000	rno0000058871
hsa0000251001	rno0000058872
hsa0000251002	rno0000058873
hsa0000251003	rno0000058873
hsa0000251043	rno0000062443
hsa0000251044	rno0000062444
hsa0000251051	rno0000062446
hsa0000251055	rno0000062448
hsa0000251059	rno0000062449
hsa0000251062	rno0000062451
hsa0000251064	rno0000062452
hsa0000251066	rno0000062453
hsa0000251069	rno0000062455
hsa0000251081	rno0000069768
hsa0000251083	rno0000069770
hsa0000251093	rno0000069779
hsa0000251094	rno0000069780
hsa0000251095	rno0000069781
hsa0000251098	rno0000069784
hsa0000251105	rno0000069791
hsa0000251106	rno0000069793
hsa0000251107	rno0000069794
hsa0000251108	rno0000069795
hsa0000251109	rno0000069796
hsa0000251111	rno0000069798
hsa0000251114	rno0000069802
hsa0000251118	rno0000069807
hsa0000251119	rno0000069808
hsa0000251121	rno0000069809
hsa0000251122	rno0000069810
hsa0000251143	rno0000069441
hsa0000251144	rno0000069441
hsa0000251146	rno0000069442
hsa0000251148	rno0000069444
hsa0000251177	rno0000058246
hsa0000251179	rno0000058248
hsa0000251180	rno0000058249
hsa0000251268	rno0000071594
hsa0000251278	rno0000071599
hsa0000251282	rno0000071603
hsa0000251283	rno0000071604
hsa0000251284	rno0000071605
hsa0000251369	rno0000061992
hsa0000251374	rno0000061997
hsa0000251375	rno0000061998
hsa0000251378	rno0000062001
hsa0000251379	rno0000062002
hsa0000251397	rno0000065761
hsa0000251398	rno0000065762
hsa0000251480	rno0000073940
hsa0000251622	rno0000063505
hsa0000251622	rno0000063506
hsa0000251780	rno0000065408
hsa0000251785	rno0000061773
hsa0000251789	rno0000061775
hsa0000251792	rno0000061778
hsa0000251793	rno0000061779
hsa0000251796	rno0000061782
hsa0000251797	rno0000061783
hsa0000251800	rno0000059811
hsa0000251801	rno0000059812
hsa0000251802	rno0000059813
hsa0000251919	rno0000070776
hsa0000251920	rno0000070777
hsa0000251921	rno0000070778
hsa0000251925	rno0000059592
hsa0000251926	rno0000059593
hsa0000251927	rno0000059594
hsa0000251928	rno0000059595
hsa0000251930	rno0000059598
hsa0000251931	rno0000059599
hsa0000251932	rno0000059600
hsa0000251936	rno0000059604
hsa0000251941	rno0000059609
hsa0000251947	rno0000059616
hsa0000251948	rno0000059617
hsa0000251951	rno0000059620
hsa0000251956	rno0000059627
hsa0000251957	rno0000059628
hsa0000251959	rno0000059629
hsa0000251965	rno0000059634
hsa0000252034	rno0000065311
hsa0000252040	rno0000065312
hsa0000252045	rno0000065315
hsa0000252049	rno0000065317
hsa0000252052	rno0000065318
hsa0000252053	rno0000065319
hsa0000252054	rno0000065320
hsa0000252057	rno0000065323
hsa0000252061	rno0000065326
hsa0000252063	rno0000065328
hsa0000252069	rno0000065337
hsa0000252069	rno0000065338
hsa0000252071	rno0000065340
hsa0000252110	rno0000064976
hsa0000252122	rno0000064985
hsa0000252123	rno0000064985
hsa0000252124	rno0000064985
hsa0000252150	rno0000057927
hsa0000252151	rno0000057928
hsa0000252173	rno0000071349
hsa0000252176	rno0000071353
hsa0000252219	rno0000074578
hsa0000252220	rno0000074579
hsa0000252429	rno0000066503
hsa0000252430	rno0000066503
hsa0000252445	rno0000073047
hsa0000252446	rno0000073048
hsa0000252449	rno0000073051
hsa0000252450	rno0000073052
hsa0000252452	rno0000073054
hsa0000252454	rno0000073056
hsa0000252456	rno0000073058
hsa0000252486	rno0000058115
hsa0000252494	rno0000058117
hsa0000252556	rno0000073152
hsa0000252557	rno0000073153
hsa0000252563	rno0000073159
hsa0000252845	rno0000074522
hsa0000252859	rno0000074530
hsa0000252867	rno0000074536
hsa0000252885	rno0000072697
hsa0000252887	rno0000072699
hsa0000252888	rno0000072700
hsa0000252891	rno0000072703
hsa0000252892	rno0000072704
hsa0000252896	rno0000059866
hsa0000252897	rno0000059867
hsa0000252899	rno0000059917
hsa0000252900	rno0000059918
hsa0000252901	rno0000059919
hsa0000252902	rno0000059920
hsa0000252903	rno0000059921
hsa0000252904	rno0000059922
hsa0000252907	rno0000059923
hsa0000252908	rno0000059924
hsa0000252911	rno0000059926
hsa0000252942	rno0000059837
hsa0000252944	rno0000059839
hsa0000253177	rno0000070595
hsa0000253178	rno0000070596
hsa0000253179	rno0000070597
hsa0000253180	rno0000070598
hsa0000253184	rno0000070602
hsa0000253185	rno0000070603
hsa0000253187	rno0000070606
hsa0000253189	rno0000070609
hsa0000253190	rno0000070610
hsa0000253191	rno0000070611
hsa0000253247	rno0000062468
hsa0000253247	rno0000062469
hsa0000253253	rno0000062471
hsa0000253295	rno0000064599
hsa0000253296	rno0000064600
hsa0000253391	rno0000060083
hsa0000253424	rno0000060352
hsa0000253427	rno0000060354
hsa0000253428	rno0000060355
hsa0000253502	rno0000061608
hsa0000253524	rno0000061620
hsa0000253532	rno0000061625
hsa0000253537	rno0000066779
hsa0000253538	rno0000066779
hsa0000253539	rno0000066780
hsa0000253540	rno0000066781
hsa0000253585	rno0000073658
hsa0000253593	rno0000073665
hsa0000253595	rno0000073666
hsa0000253598	rno0000073667
hsa0000253681	rno0000073843
hsa0000253778	rno0000062068
hsa0000253823	rno0000059432
hsa0000253825	rno0000059433
hsa0000253826	rno0000059434
hsa0000253829	rno0000059436
hsa0000253832	rno0000059439
hsa0000253834	rno0000059441
hsa0000253835	rno0000059441
hsa0000253844	rno0000059445
hsa0000253871	rno0000072641
hsa0000253873	rno0000072642
hsa0000253877	rno0000072644
hsa0000253878	rno0000072645
hsa0000253992	rno0000074606
hsa0000253993	rno0000074606
hsa0000253994	rno0000074606
hsa0000254100	rno0000062733
hsa0000254101	rno0000062734
hsa0000254112	rno0000063818
hsa0000254113	rno0000063819
hsa0000254119	rno0000063825
hsa0000254129	rno0000063830
hsa0000254131	rno0000063831
hsa0000254132	rno0000063832
hsa0000254135	rno0000063835
hsa0000254138	rno0000063839
hsa0000254140	rno0000063841
hsa0000254164	rno0000063860
hsa0000254165	rno0000063861
hsa0000254166	rno0000063861
hsa0000254219	rno0000057782
hsa0000254220	rno0000057783
hsa0000254222	rno0000057786
hsa0000254227	rno0000057791
hsa0000254234	rno0000057797
hsa0000254358	rno0000073694
hsa0000254359	rno0000073696
hsa0000254419	rno0000059337
hsa0000254439	rno0000069836
hsa0000254440	rno0000069837
hsa0000254497	rno0000058394
hsa0000254501	rno0000058397
hsa0000254503	rno0000058400
hsa0000254504	rno0000058401
hsa0000254660	rno0000065519
hsa0000254661	rno0000065520
hsa0000254662	rno0000065521
hsa0000254663	rno0000065522
hsa0000254664	rno0000065523
hsa0000255041	rno0000067506
hsa0000255102	rno0000060958
hsa0000255106	rno0000060960
