hsa	rno	isohsa	isorno	exoniden
ENSG00000163630	ENSRNOG00000008203	ENST00000295894	ENSRNOT00000011307	hsa0000050111-rno0000181058|1.0;hsa0000050115-rno0000181060|0.94;hsa0000050117-rno0000181061|0.88;hsa0000050119-rno0000181062|0.87;hsa0000050121-rno0000181063|0.9
ENSG00000163633	ENSRNOG00000060245	ENST00000295898	ENSRNOT00000077215	hsa0000068392-rno0000177049|0.83;hsa0000068395-rno0000177050|0.68;hsa0000068398-rno0000177051|0.69
ENSG00000163633	ENSRNOG00000060245	ENST00000506308	ENSRNOT00000077215	hsa0000068392-rno0000177049|0.83;hsa0000068395-rno0000177050|0.68;hsa0000068397-rno0000177051|0.62
ENSG00000163660	ENSRNOG00000011586	ENST00000295926	ENSRNOT00000016016	hsa0000051588-rno0000039881|0.89;hsa0000051589-rno0000039882|0.97;hsa0000051590-rno0000039883|0.96;hsa0000051592-rno0000039885|0.98;hsa0000051593-rno0000039887|0.95;hsa0000051595-rno0000039888|0.95;hsa0000051596-rno0000039889|0.91;hsa0000051598-rno0000039890|0.9;hsa0000051600-rno0000039891|0.96;hsa0000051601-rno0000039892|0.89;hsa0000051602-rno0000039893|0.94
ENSG00000163682	ENSRNOG00000026716	ENST00000645496	ENSRNOT00000038927	hsa0000068132-rno0000176688|0.93;hsa0000068136-rno0000176690|0.86;hsa0000068138-rno0000176691|0.94;hsa0000068139-rno0000176692|0.93;hsa0000068142-rno0000176693|0.9
ENSG00000163682	ENSRNOG00000026716	ENST00000295955	ENSRNOT00000038927	hsa0000068132-rno0000176688|0.93;hsa0000068136-rno0000176690|0.86;hsa0000068138-rno0000176691|0.94;hsa0000068139-rno0000176692|0.93;hsa0000068142-rno0000176693|0.9
ENSG00000163682	ENSRNOG00000026716	ENST00000503277	ENSRNOT00000038927	hsa0000068133-rno0000176688|0.63;hsa0000068136-rno0000176690|0.86;hsa0000068138-rno0000176691|0.94;hsa0000068139-rno0000176692|0.93;hsa0000068142-rno0000176693|0.9
ENSG00000163682	ENSRNOG00000026716	ENST00000449470	ENSRNOT00000038927	hsa0000068132-rno0000176688|0.93;hsa0000068136-rno0000176690|0.86;hsa0000068138-rno0000176691|0.94;hsa0000068139-rno0000176692|0.93;hsa0000068142-rno0000176693|0.9
ENSG00000163682	ENSRNOG00000026716	ENST00000503040	ENSRNOT00000038927	hsa0000068132-rno0000176688|0.93;hsa0000068136-rno0000176690|0.86;hsa0000068138-rno0000176691|0.94;hsa0000068140-rno0000176692|0.75;hsa0000068141-rno0000176693|0.78
ENSG00000163683	ENSRNOG00000066377	ENST00000295958	ENSRNOT00000099960	hsa0000073805-rno0000173904|0.92;hsa0000073806-rno0000173905|0.88;hsa0000073808-rno0000173906|0.78;hsa0000073810-rno0000173907|0.85
ENSG00000163686	ENSRNOG00000008167	ENST00000295962	ENSRNOT00000012271	hsa0000054137-rno0000185756|0.87;hsa0000054139-rno0000185758|0.89;hsa0000054140-rno0000185759|0.9;hsa0000054142-rno0000185760|0.87;hsa0000054144-rno0000185761|0.87;hsa0000054145-rno0000185762|0.85;hsa0000054146-rno0000185763|0.92;hsa0000054147-rno0000185764|0.88
ENSG00000163686	ENSRNOG00000008167	ENST00000478253	ENSRNOT00000012271	hsa0000054137-rno0000185756|0.87;hsa0000054139-rno0000185758|0.89;hsa0000054140-rno0000185759|0.9;hsa0000054142-rno0000185760|0.87;hsa0000054144-rno0000185761|0.87;hsa0000054145-rno0000185762|0.85;hsa0000054146-rno0000185763|0.92;hsa0000054147-rno0000185764|0.88
ENSG00000163687	ENSRNOG00000009291	ENST00000394549	ENSRNOT00000012532	hsa0000054124-rno0000179219|0.74;hsa0000054125-rno0000179220|0.88;hsa0000054127-rno0000179221|0.89;hsa0000054128-rno0000179222|0.86;hsa0000054131-rno0000179223|0.82;hsa0000054132-rno0000179224|0.92;hsa0000054133-rno0000179225|0.78;hsa0000054136-rno0000179227|0.85
ENSG00000163687	ENSRNOG00000009291	ENST00000483681	ENSRNOT00000090768	hsa0000054124-rno0000179219|0.74;hsa0000054125-rno0000179220|0.88;hsa0000054127-rno0000179221|0.89;hsa0000054128-rno0000179222|0.86;hsa0000054131-rno0000179223|0.82;hsa0000054132-rno0000179224|0.92;hsa0000054134-rno0000179226|0.71
ENSG00000163694	ENSRNOG00000002408	ENST00000381793	ENSRNOT00000003327	hsa0000074502-rno0000176156|0.88;hsa0000074505-rno0000176157|0.86;hsa0000074506-rno0000176158|0.84;hsa0000074507-rno0000176159|0.85
ENSG00000163694	ENSRNOG00000002408	ENST00000381795	ENSRNOT00000110846	hsa0000074502-rno0000176156|0.88;hsa0000074506-rno0000176158|0.84;hsa0000074507-rno0000176159|0.85
ENSG00000163694	ENSRNOG00000002408	ENST00000295971	ENSRNOT00000003327	hsa0000074502-rno0000176156|0.88;hsa0000074505-rno0000176157|0.86;hsa0000074506-rno0000176158|0.84;hsa0000074507-rno0000176159|0.85
ENSG00000163694	ENSRNOG00000002408	ENST00000514014	ENSRNOT00000003327	hsa0000074503-rno0000176156|0.8;hsa0000074505-rno0000176157|0.86;hsa0000074506-rno0000176158|0.84;hsa0000074507-rno0000176159|0.85
ENSG00000163734	ENSRNOG00000002792	ENST00000296026	ENSRNOT00000003745	hsa0000071112-rno0000177321|0.6;hsa0000071113-rno0000177322|0.71;hsa0000071114-rno0000177323|0.81;hsa0000071115-rno0000177324|0.62
ENSG00000163737	ENSRNOG00000028015	ENST00000296029	ENSRNOT00000033406	hsa0000071098-rno0000177445|0.69;hsa0000071100-rno0000177446|0.73;hsa0000071101-rno0000177447|0.88
ENSG00000163738	ENSRNOG00000021347	ENST00000395759	ENSRNOT00000047708	hsa0000071646-rno0000177278|0.65;hsa0000071649-rno0000177280|0.86;hsa0000071651-rno0000177281|0.83;hsa0000071653-rno0000177282|0.86;hsa0000071654-rno0000177283|0.81;hsa0000071655-rno0000177284|0.87;hsa0000071656-rno0000177285|0.82;hsa0000071657-rno0000177286|0.88
ENSG00000163738	ENSRNOG00000021347	ENST00000325278	ENSRNOT00000047708	hsa0000071646-rno0000177278|0.65;hsa0000071649-rno0000177280|0.86;hsa0000071651-rno0000177281|0.83;hsa0000071653-rno0000177282|0.86;hsa0000071654-rno0000177283|0.81;hsa0000071655-rno0000177284|0.87;hsa0000071656-rno0000177285|0.82;hsa0000071657-rno0000177286|0.88
ENSG00000163788	ENSRNOG00000004050	ENST00000454177	ENSRNOT00000079273	hsa0000058476-rno0000134585|0.9;hsa0000058477-rno0000134586|0.83;hsa0000058479-rno0000134587|0.87;hsa0000058480-rno0000134588|0.91;hsa0000058481-rno0000134589|0.77
ENSG00000163788	ENSRNOG00000004050	ENST00000429705	ENSRNOT00000079273	hsa0000058476-rno0000134585|0.9;hsa0000058477-rno0000134586|0.83;hsa0000058479-rno0000134587|0.87;hsa0000058480-rno0000134588|0.91;hsa0000058481-rno0000134589|0.77
ENSG00000163788	ENSRNOG00000004050	ENST00000296088	ENSRNOT00000079273	hsa0000058476-rno0000134585|0.9;hsa0000058477-rno0000134586|0.83;hsa0000058479-rno0000134587|0.87;hsa0000058480-rno0000134588|0.91;hsa0000058481-rno0000134589|0.77
ENSG00000163794	ENSRNOG00000006090	ENST00000296099	ENSRNOT00000008037	hsa0000039202-rno0000100490|0.8
ENSG00000163795	ENSRNOG00000005298	ENST00000323703	ENSRNOT00000050102	hsa0000032789-rno0000100776|0.96;hsa0000032790-rno0000100778|0.91;hsa0000032793-rno0000100779|0.95;hsa0000032794-rno0000100780|0.92
ENSG00000163806	ENSRNOG00000004534	ENST00000379579	ENSRNOT00000006073	hsa0000041853-rno0000100336|0.89;hsa0000041854-rno0000100337|0.95;hsa0000041855-rno0000100338|0.98;hsa0000041857-rno0000100339|0.95;hsa0000041859-rno0000100340|0.85;hsa0000041861-rno0000100341|0.84
ENSG00000163806	ENSRNOG00000004534	ENST00000334056	ENSRNOT00000006073	hsa0000041853-rno0000100336|0.89;hsa0000041854-rno0000100337|0.95;hsa0000041855-rno0000100338|0.98;hsa0000041857-rno0000100339|0.95;hsa0000041859-rno0000100340|0.85;hsa0000041861-rno0000100341|0.84
ENSG00000163812	ENSRNOG00000004344	ENST00000339420	ENSRNOT00000087427	hsa0000061818-rno0000134612|0.93;hsa0000061823-rno0000134613|0.93;hsa0000061824-rno0000134614|0.95;hsa0000061827-rno0000134615|0.99;hsa0000061829-rno0000134616|0.92;hsa0000061833-rno0000134620|0.76
ENSG00000163812	ENSRNOG00000004344	ENST00000424952	ENSRNOT00000005817	hsa0000061818-rno0000134612|0.93;hsa0000061823-rno0000134613|0.93;hsa0000061824-rno0000134614|0.95;hsa0000061827-rno0000134615|0.99;hsa0000061829-rno0000134616|0.92;hsa0000061831-rno0000134617|0.97
ENSG00000163832	ENSRNOG00000020847	ENST00000296149	ENSRNOT00000028288	hsa0000055553-rno0000128736|0.8;hsa0000055554-rno0000128737|0.86;hsa0000055555-rno0000128739|0.89;hsa0000055557-rno0000128740|0.85;hsa0000055562-rno0000128741|0.78;hsa0000055564-rno0000128742|0.84;hsa0000055566-rno0000128743|0.84
ENSG00000163866	ENSRNOG00000014352	ENST00000521580	ENSRNOT00000102383	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000521580	ENSRNOT00000094142	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000521580	ENSRNOT00000019224	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000521580	ENSRNOT00000101473	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000521580	ENSRNOT00000102125	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000446026	ENSRNOT00000102383	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000446026	ENSRNOT00000094142	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000446026	ENSRNOT00000019224	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000446026	ENSRNOT00000101473	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000446026	ENSRNOT00000102125	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000456842	ENSRNOT00000102383	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000456842	ENSRNOT00000094142	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000456842	ENSRNOT00000019224	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000456842	ENSRNOT00000101473	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000456842	ENSRNOT00000102125	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000423898	ENSRNOT00000102383	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000423898	ENSRNOT00000094142	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000423898	ENSRNOT00000019224	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000423898	ENSRNOT00000101473	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000423898	ENSRNOT00000102125	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000417239	ENSRNOT00000102383	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000417239	ENSRNOT00000094142	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000417239	ENSRNOT00000019224	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000417239	ENSRNOT00000101473	hsa0000000815-rno0000089375|0.91
ENSG00000163866	ENSRNOG00000014352	ENST00000417239	ENSRNOT00000102125	hsa0000000815-rno0000089375|0.91
ENSG00000163874	ENSRNOG00000009131	ENST00000373087	ENSRNOT00000012314	hsa0000003992-rno0000089512|0.8;hsa0000003993-rno0000089513|0.91;hsa0000003994-rno0000089514|0.89;hsa0000003998-rno0000089515|0.86;hsa0000003999-rno0000089516|0.79
ENSG00000163877	ENSRNOG00000024889	ENST00000296215	ENSRNOT00000037510	hsa0000000922-rno0000089074|0.73;hsa0000000923-rno0000089075|0.87;hsa0000000925-rno0000089076|0.84;hsa0000000926-rno0000089077|0.87
ENSG00000163879	ENSRNOG00000024957	ENST00000652629	ENSRNOT00000029388	hsa0000000549-rno0000089068|0.88;hsa0000000550-rno0000089069|0.86;hsa0000000551-rno0000089070|0.91;hsa0000000552-rno0000089071|0.91;hsa0000000553-rno0000089072|0.9;hsa0000000554-rno0000089073|0.94
ENSG00000163935	ENSRNOG00000016645	ENST00000394752	ENSRNOT00000022865	hsa0000048997-rno0000199553|0.96;hsa0000048998-rno0000199555|0.78;hsa0000049001-rno0000199556|0.84;hsa0000049002-rno0000199557|0.82;hsa0000049003-rno0000199558|0.84;hsa0000049004-rno0000199559|0.87;hsa0000049005-rno0000199560|0.83;hsa0000049006-rno0000199561|0.86;hsa0000049007-rno0000199562|0.89;hsa0000049008-rno0000199563|0.82;hsa0000049009-rno0000199564|0.89;hsa0000049010-rno0000199566|0.86;hsa0000049011-rno0000199567|0.75;hsa0000049012-rno0000199569|0.95;hsa0000049013-rno0000199570|0.89;hsa0000049014-rno0000199571|0.88;hsa0000049015-rno0000199572|0.93;hsa0000049016-rno0000199573|0.8;hsa0000049017-rno0000199574|0.89;hsa0000049018-rno0000199575|0.93
ENSG00000163938	ENSRNOG00000028461	ENST00000418458	ENSRNOT00000033677	hsa0000061000-rno0000203855|0.85;hsa0000061001-rno0000203856|0.95;hsa0000061003-rno0000203857|0.93;hsa0000061004-rno0000203858|0.82;hsa0000061006-rno0000203859|0.73;hsa0000061009-rno0000203860|0.84;hsa0000061010-rno0000203861|0.81;hsa0000061011-rno0000203862|0.69;hsa0000061012-rno0000203863|0.86;hsa0000061013-rno0000203864|0.83;hsa0000061014-rno0000203865|0.86;hsa0000061015-rno0000203866|0.82;hsa0000061016-rno0000203867|0.72;hsa0000061017-rno0000203868|0.61;hsa0000061018-rno0000203869|0.79
ENSG00000163945	ENSRNOG00000005122	ENST00000677286	ENSRNOT00000006841	hsa0000068613-rno0000172950|0.91;hsa0000068614-rno0000172951|0.84;hsa0000068615-rno0000172952|0.81;hsa0000068616-rno0000172953|0.71;hsa0000068617-rno0000172954|0.81;hsa0000068618-rno0000172955|0.74;hsa0000068621-rno0000172956|0.75;hsa0000068622-rno0000172957|0.67;hsa0000068624-rno0000172958|0.71;hsa0000068626-rno0000172959|0.79;hsa0000068628-rno0000172960|0.74;hsa0000068629-rno0000172961|0.75;hsa0000068630-rno0000172962|0.85
ENSG00000163945	ENSRNOG00000005122	ENST00000679192	ENSRNOT00000006841	hsa0000068613-rno0000172950|0.91;hsa0000068614-rno0000172951|0.84;hsa0000068615-rno0000172952|0.81;hsa0000068616-rno0000172953|0.71;hsa0000068617-rno0000172954|0.81;hsa0000068618-rno0000172955|0.74;hsa0000068621-rno0000172956|0.75;hsa0000068622-rno0000172957|0.67;hsa0000068624-rno0000172958|0.71;hsa0000068626-rno0000172959|0.79;hsa0000068628-rno0000172960|0.74;hsa0000068629-rno0000172961|0.75;hsa0000068630-rno0000172962|0.85
ENSG00000163945	ENSRNOG00000005122	ENST00000389851	ENSRNOT00000006841	hsa0000068613-rno0000172950|0.91;hsa0000068614-rno0000172951|0.84;hsa0000068615-rno0000172952|0.81;hsa0000068616-rno0000172953|0.71;hsa0000068617-rno0000172954|0.81;hsa0000068618-rno0000172955|0.74;hsa0000068621-rno0000172956|0.75;hsa0000068622-rno0000172957|0.67;hsa0000068624-rno0000172958|0.71;hsa0000068626-rno0000172959|0.79;hsa0000068628-rno0000172960|0.74;hsa0000068629-rno0000172961|0.75;hsa0000068630-rno0000172962|0.85
ENSG00000163945	ENSRNOG00000005122	ENST00000511216	ENSRNOT00000006841	hsa0000068613-rno0000172950|0.91;hsa0000068614-rno0000172951|0.84;hsa0000068615-rno0000172952|0.81;hsa0000068616-rno0000172953|0.71;hsa0000068617-rno0000172954|0.81;hsa0000068618-rno0000172955|0.74;hsa0000068621-rno0000172956|0.75;hsa0000068622-rno0000172957|0.67;hsa0000068624-rno0000172958|0.71;hsa0000068626-rno0000172959|0.79;hsa0000068628-rno0000172960|0.74;hsa0000068629-rno0000172961|0.75;hsa0000068630-rno0000172962|0.85
ENSG00000163945	ENSRNOG00000005122	ENST00000507531	ENSRNOT00000006841	hsa0000068613-rno0000172950|0.91;hsa0000068614-rno0000172951|0.84;hsa0000068615-rno0000172952|0.81;hsa0000068616-rno0000172953|0.71;hsa0000068617-rno0000172954|0.81;hsa0000068618-rno0000172955|0.74;hsa0000068621-rno0000172956|0.75;hsa0000068622-rno0000172957|0.67;hsa0000068624-rno0000172958|0.71;hsa0000068626-rno0000172959|0.79;hsa0000068628-rno0000172960|0.74;hsa0000068629-rno0000172961|0.75;hsa0000068630-rno0000172962|0.85
ENSG00000163956	ENSRNOG00000009313	ENST00000650182	ENSRNOT00000012665	hsa0000071169-rno0000174658|0.75;hsa0000071171-rno0000174659|0.81;hsa0000071172-rno0000174660|0.79;hsa0000071173-rno0000174661|0.83;hsa0000071174-rno0000174662|0.75;hsa0000071176-rno0000174663|0.83;hsa0000071177-rno0000174664|0.84;hsa0000071178-rno0000174665|0.9
ENSG00000163982	ENSRNOG00000028423	ENST00000296358	ENSRNOT00000050367	hsa0000070360-rno0000172063|0.75;hsa0000070361-rno0000172064|0.84;hsa0000070362-rno0000172065|0.86;hsa0000070363-rno0000172066|0.85;hsa0000070364-rno0000172067|0.76;hsa0000070365-rno0000172068|0.89
ENSG00000163995	ENSRNOG00000007882	ENST00000341937	ENSRNOT00000058315	hsa0000074638-rno0000172613|1.0;hsa0000074640-rno0000172615|0.87;hsa0000074641-rno0000172616|0.84;hsa0000074642-rno0000172617|0.82;hsa0000074643-rno0000172618|0.88;hsa0000074644-rno0000172619|0.87;hsa0000074645-rno0000172620|0.89;hsa0000074647-rno0000172621|0.9;hsa0000074648-rno0000172623|0.86;hsa0000074649-rno0000172624|0.85;hsa0000074651-rno0000172627|0.87;hsa0000074653-rno0000172629|0.82;hsa0000074654-rno0000172630|0.96;hsa0000074656-rno0000172631|0.79;hsa0000074659-rno0000172633|0.79;hsa0000074661-rno0000172634|0.79;hsa0000074662-rno0000172635|0.95;hsa0000074663-rno0000172637|0.75;hsa0000074664-rno0000172638|0.88;hsa0000074665-rno0000172639|0.9
ENSG00000164007	ENSRNOG00000007922	ENST00000296387	ENSRNOT00000047151	hsa0000007381-rno0000087968|0.91;hsa0000007382-rno0000087969|0.86;hsa0000007383-rno0000087970|0.89;hsa0000007384-rno0000087971|0.88;hsa0000007387-rno0000087973|0.88
ENSG00000164007	ENSRNOG00000007922	ENST00000372539	ENSRNOT00000113733	hsa0000007381-rno0000087968|0.91;hsa0000007382-rno0000087969|0.86;hsa0000007383-rno0000087970|0.89;hsa0000007385-rno0000087972|0.88
ENSG00000164032	ENSRNOG00000010306	ENST00000651623	ENSRNOT00000013919	hsa0000065943-rno0000042067|1.0;hsa0000065944-rno0000042068|0.96;hsa0000065945-rno0000042070|0.93;hsa0000065946-rno0000042071|0.91;hsa0000065948-rno0000042072|0.97
ENSG00000164032	ENSRNOG00000010306	ENST00000296417	ENSRNOT00000013919	hsa0000065943-rno0000042067|1.0;hsa0000065944-rno0000042068|0.96;hsa0000065945-rno0000042070|0.93;hsa0000065947-rno0000042071|0.93;hsa0000065948-rno0000042072|0.97
ENSG00000164086	ENSRNOG00000010789	ENST00000495880	ENSRNOT00000014770	hsa0000053182-rno0000126833|0.94;hsa0000053184-rno0000126834|0.9;hsa0000053186-rno0000126835|0.9
ENSG00000164093	ENSRNOG00000010681	ENST00000644743	ENSRNOT00000051009	hsa0000071066-rno0000034244|0.87;hsa0000071068-rno0000034245|0.92;hsa0000071073-rno0000034246|0.92
ENSG00000164093	ENSRNOG00000010681	ENST00000394595	ENSRNOT00000111851	hsa0000071064-rno0000034242|0.91;hsa0000071065-rno0000034243|0.94;hsa0000071068-rno0000034245|0.92;hsa0000071073-rno0000034246|0.92
ENSG00000164093	ENSRNOG00000010681	ENST00000355080	ENSRNOT00000044232	hsa0000071064-rno0000034242|0.91;hsa0000071068-rno0000034245|0.92;hsa0000071073-rno0000034246|0.92
ENSG00000164093	ENSRNOG00000010681	ENST00000354925	ENSRNOT00000111851	hsa0000071064-rno0000034242|0.91;hsa0000071065-rno0000034243|0.94;hsa0000071068-rno0000034245|0.92;hsa0000071073-rno0000034246|0.92
ENSG00000164093	ENSRNOG00000010681	ENST00000511837	ENSRNOT00000111851	hsa0000071064-rno0000034242|0.91;hsa0000071065-rno0000034243|0.94;hsa0000071068-rno0000034245|0.92;hsa0000071072-rno0000034246|0.79
ENSG00000164096	ENSRNOG00000014654	ENST00000504110	ENSRNOT00000019647	hsa0000070631-rno0000038831|0.72;hsa0000070632-rno0000038832|1.0
ENSG00000164107	ENSRNOG00000060448	ENST00000359562	ENSRNOT00000079552	hsa0000067694-rno0000204548|0.93;hsa0000067696-rno0000204549|0.96
ENSG00000164120	ENSRNOG00000010610	ENST00000296522	ENSRNOT00000014229	hsa0000067426-rno0000204539|0.88;hsa0000067427-rno0000204540|0.9;hsa0000067429-rno0000204541|0.89;hsa0000067431-rno0000204542|0.93;hsa0000067434-rno0000204543|0.91;hsa0000067437-rno0000204544|0.9;hsa0000067440-rno0000204545|0.77
ENSG00000164125	ENSRNOG00000010183	ENST00000585682	ENSRNOT00000013524	hsa0000068671-rno0000042663|0.8;hsa0000068676-rno0000042664|0.83;hsa0000068679-rno0000042665|0.89;hsa0000068682-rno0000042666|0.85
ENSG00000164125	ENSRNOG00000010183	ENST00000296530	ENSRNOT00000013524	hsa0000068671-rno0000042663|0.8;hsa0000068676-rno0000042664|0.83;hsa0000068679-rno0000042665|0.89;hsa0000068682-rno0000042666|0.85
ENSG00000164129	ENSRNOG00000014172	ENST00000338566	ENSRNOT00000018976	hsa0000067062-rno0000201248|0.84
ENSG00000164129	ENSRNOG00000014172	ENST00000338566	ENSRNOT00000109751	hsa0000067062-rno0000201248|0.84
ENSG00000164129	ENSRNOG00000014172	ENST00000338566	ENSRNOT00000099301	hsa0000067062-rno0000201248|0.84
ENSG00000164129	ENSRNOG00000014172	ENST00000515560	ENSRNOT00000018976	hsa0000067062-rno0000201248|0.84
ENSG00000164129	ENSRNOG00000014172	ENST00000515560	ENSRNOT00000109751	hsa0000067062-rno0000201248|0.84
ENSG00000164129	ENSRNOG00000014172	ENST00000515560	ENSRNOT00000099301	hsa0000067062-rno0000201248|0.84
ENSG00000164129	ENSRNOG00000014172	ENST00000506953	ENSRNOT00000018976	hsa0000067062-rno0000201248|0.84
ENSG00000164129	ENSRNOG00000014172	ENST00000506953	ENSRNOT00000109751	hsa0000067062-rno0000201248|0.84
ENSG00000164129	ENSRNOG00000014172	ENST00000506953	ENSRNOT00000099301	hsa0000067062-rno0000201248|0.84
ENSG00000164136	ENSRNOG00000003439	ENST00000320650	ENSRNOT00000109879	hsa0000067055-rno0000210840|0.83;hsa0000067056-rno0000210842|0.83;hsa0000067058-rno0000210843|0.8;hsa0000067059-rno0000210844|0.78;hsa0000067060-rno0000210845|0.74;hsa0000067061-rno0000210846|0.86
ENSG00000164136	ENSRNOG00000003439	ENST00000296545	ENSRNOT00000109879	hsa0000067055-rno0000210840|0.83;hsa0000067056-rno0000210842|0.83;hsa0000067058-rno0000210843|0.8;hsa0000067059-rno0000210844|0.78;hsa0000067060-rno0000210845|0.74;hsa0000067061-rno0000210846|0.86
ENSG00000164136	ENSRNOG00000003439	ENST00000529613	ENSRNOT00000109879	hsa0000067055-rno0000210840|0.83;hsa0000067056-rno0000210842|0.83;hsa0000067058-rno0000210843|0.8;hsa0000067059-rno0000210844|0.78;hsa0000067060-rno0000210845|0.74;hsa0000067061-rno0000210846|0.86
ENSG00000164172	ENSRNOG00000056325	ENST00000396954	ENSRNOT00000082990	hsa0000080381-rno0000036420|0.66;hsa0000080382-rno0000036421|0.75;hsa0000080383-rno0000036422|0.89;hsa0000080384-rno0000036423|0.9;hsa0000080385-rno0000036424|0.74
