Gene stable ID	UniProtKB/TrEMBL ID	UniProtKB/Swiss-Prot ID
ENSBTAG00000016772	F6RW79	
ENSBTAG00000017801	A0AAA9SBT7	
ENSBTAG00000005816		
ENSBTAG00000002654	A0AAA9TI63	
ENSBTAG00000069894	A0AAA9TV95	
ENSBTAG00000005356	A5D7B4	
ENSBTAG00000021023	A0A3Q1LY03	
ENSBTAG00000014189	A0AAA9SY47	
ENSBTAG00000002657	Q1JPF1	
ENSBTAG00000049473	A0A3Q1LTY9	
ENSBTAG00000021023	F1MHR5	
ENSBTAG00000014189	A0AAA9SD07	
ENSBTAG00000012117	A0AAF6YX90	
ENSBTAG00000049473	A0A3Q1LWC2	
ENSBTAG00000022255	A0AAA9TQT7	
ENSBTAG00000005356	A0A3Q1LSY1	
ENSBTAG00000017801		P81134
ENSBTAG00000005816	Q58CQ1	
ENSBTAG00000022255	F1N2B6	
ENSBTAG00000021423	A0A3Q1MUZ3	
ENSBTAG00000012117	A0A3Q1LZZ0	
ENSBTAG00000002657	A0AAA9TDZ2	
ENSBTAG00000022255	A0A3Q1M5F4	
ENSBTAG00000017801	A0AAA9SV58	
ENSBTAG00000021023	F1MF92	
ENSBTAG00000017801	A0AAA9TGG2	
ENSBTAG00000021837	A0AAA9RTN4	
ENSBTAG00000014189	A0AAA9T559	
ENSBTAG00000017801	A0AAA9T4Z5	
ENSBTAG00000012125	A0AAA9S693	
ENSBTAG00000048077	G3MXB4	
ENSBTAG00000021837	A0A3Q1MIQ4	
ENSBTAG00000048077	A0A3Q1MBD1	
ENSBTAG00000012125	A0AAF6YWZ4	
ENSBTAG00000047339	G3X8E4	
ENSBTAG00000012125		P21856
ENSBTAG00000052987	A0A3Q1MDL6	
ENSBTAG00000047339		
ENSBTAG00000021837		Q08DC7
ENSBTAG00000012125		
ENSBTAG00000006555	A0A3Q1M2B0	
ENSBTAG00000025458	A0A3Q1MEL8	
ENSBTAG00000052987	G3MXB4	
ENSBTAG00000004863	A0AAA9TZI8	
ENSBTAG00000040357	A5PKC6	
ENSBTAG00000025458		
ENSBTAG00000004863	F1MIY0	
ENSBTAG00000052987	G3MXB4	
ENSBTAG00000033032	E1BDX9	
ENSBTAG00000006555	A0A3Q1MFI1	
ENSBTAG00000004863	A0AAA9RUK6	
ENSBTAG00000021837	A0AAA9SWF2	
ENSBTAG00000025458		
ENSBTAG00000006555	E1BC73	
ENSBTAG00000046162	A0A3Q1LQL3	
ENSBTAG00000004863	A0AAA9SL08	
ENSBTAG00000025458	A0A3Q1LQB0	
ENSBTAG00000017767		Q5E9H8
ENSBTAG00000017767		Q5E9H8
ENSBTAG00000025458	F1N0V2	
ENSBTAG00000008552	F1N173	
ENSBTAG00000046162	A0A3Q1MBK0	
ENSBTAG00000021836	G1K224	
ENSBTAG00000017767		Q5E9H8
ENSBTAG00000046162	F6RS39	
ENSBTAG00000017767		
ENSBTAG00000021836	A0AAA9TR56	
ENSBTAG00000046162	G3N065	
ENSBTAG00000013334	A0A3Q1LU43	
ENSBTAG00000017767		Q5E9H8
ENSBTAG00000054868	A0A3Q1ME46	
ENSBTAG00000017767		Q5E9H8
ENSBTAG00000078248	A0A3Q1LK18	
ENSBTAG00000017767		Q5E9H8
ENSBTAG00000000964	A0AAA9SB19	
ENSBTAG00000013334	E1B9W2	
ENSBTAG00000004862	E1B8A6	
ENSBTAG00000010934		Q5E9A4
ENSBTAG00000000964	F1MRL2	
ENSBTAG00000017783	E1BKJ1	
ENSBTAG00000010934	A0A3Q1NI02	
ENSBTAG00000014598	A0A3Q1MBT8	
ENSBTAG00000017660	E1BEM4	
ENSBTAG00000002565	F1MM67	
ENSBTAG00000004862	A0A3Q1MQM7	
ENSBTAG00000051063	A0A3Q1LX62	
ENSBTAG00000004862	A0AAA9TD62	
ENSBTAG00000024097	A0A5H1ZRH5	
ENSBTAG00000047411	G3N038	
ENSBTAG00000003535		Q3ZC71
ENSBTAG00000004862	A0AAA9SYN0	
ENSBTAG00000052214	A0A3Q1LWN1	
ENSBTAG00000059793	A0AAA9RYL3	
ENSBTAG00000005815	A0AAA9TVL3	
ENSBTAG00000044210	E1BMM6	
ENSBTAG00000004862	A0A3Q1MB55	
ENSBTAG00000014598	F1N3U7	
ENSBTAG00000016328	E1BQ37	
ENSBTAG00000044210	A0AAA9T3W0	
ENSBTAG00000003083	E1BK22	
ENSBTAG00000020289	A0AAA9TQ99	
ENSBTAG00000014598	A0A3Q1LTZ2	
ENSBTAG00000003083	A0AAA9TES6	
ENSBTAG00000005815	A0A3Q1MD73	
ENSBTAG00000020289		
ENSBTAG00000003083	A0AAA9TPB4	
ENSBTAG00000016328	A0A3Q1LXA1	
ENSBTAG00000020289	A0AAA9SWU7	
ENSBTAG00000015362	A0AAA9SW88	
ENSBTAG00000005815	E1BMK3	
ENSBTAG00000020289	G3X7G3	
ENSBTAG00000003083	A0AAA9S947	
ENSBTAG00000009987	A0AAA9TU76	
ENSBTAG00000020244		Q3ZC64
ENSBTAG00000003638	A0A3Q1M2R6	
ENSBTAG00000009987	F1MTN1	
ENSBTAG00000007994	A0A3Q1N6J6	
ENSBTAG00000003638	A0AAA9SPA9	
ENSBTAG00000015362	F1MLT0	
ENSBTAG00000009987	A0AAA9SL11	
ENSBTAG00000007994		Q29S00
ENSBTAG00000009987	A0AAA9SCV8	
ENSBTAG00000009440	F1MHW5	
ENSBTAG00000020244	A0AAA9SRY2	
ENSBTAG00000015362	A0AAA9T8S8	
ENSBTAG00000024096	A4IFN1	
ENSBTAG00000008310		
ENSBTAG00000024096	A0AAA9SXB9	
ENSBTAG00000024096	A4IFN1	
ENSBTAG00000054463	F1MZQ7	
ENSBTAG00000035907	A0AAA9ST52	
ENSBTAG00000024096	A4IFN1	
ENSBTAG00000008310	F6RMD1	
ENSBTAG00000064424	A0AAA9T2M4	
ENSBTAG00000005814	A0A3Q1N568	
ENSBTAG00000024096	A0AAA9TR31	
ENSBTAG00000012884		Q3T166
ENSBTAG00000035907	A0AAA9TH84	
ENSBTAG00000016724	A0AAA9U090	
ENSBTAG00000015969		Q17QV9
ENSBTAG00000008713	A0AAA9TXT2	
ENSBTAG00000001959	E1BM80	
ENSBTAG00000005278	A0AAA9TQI9	
ENSBTAG00000001610	A0A3Q1MR36	
ENSBTAG00000005278	A7MBC3	
ENSBTAG00000035907	A0AAA9TWX8	
ENSBTAG00000008713		
ENSBTAG00000016724	A0AAF6DME4	
ENSBTAG00000005814		Q5E9G3
ENSBTAG00000035907	G3MWJ8	
ENSBTAG00000008713	F6Q565	
ENSBTAG00000001610	F6QNK2	
ENSBTAG00000016694	A0AAA9ST38	
ENSBTAG00000016694	A0AAA9TTB2	
ENSBTAG00000014333		Q0V8N6
ENSBTAG00000005799	F1N3G9	
ENSBTAG00000014333		Q0V8N6
ENSBTAG00000014333		Q0V8N6
ENSBTAG00000016694	F1ML49	
ENSBTAG00000067493	A0AAA9TJP5	
ENSBTAG00000011662	Q0VC26	
ENSBTAG00000039485	F1N524	
ENSBTAG00000016694	A0AAA9SPB7	
ENSBTAG00000011041	A0AAA9TAN7	
ENSBTAG00000012747	F6QW16	
ENSBTAG00000005799	A0AAA9TUZ5	
ENSBTAG00000012747	A0AAA9SQR3	
ENSBTAG00000011041	E1BPK7	
ENSBTAG00000016074	F1N5N1	
ENSBTAG00000016694	A0AAA9TDD4	
ENSBTAG00000005693	A0AAF6DMA0	
ENSBTAG00000011041	A0AAF6DMD4	
ENSBTAG00000016694	A0AAA9SJ57	
ENSBTAG00000005696	F1N3K7	
ENSBTAG00000016074	A0AAF6ZNL2	
ENSBTAG00000006242	A0AAA9RXB5	
ENSBTAG00000030599	F6QH10	
ENSBTAG00000016074	A0AAA9T2R6	
ENSBTAG00000005799	A0AAA9SHE6	
ENSBTAG00000006242	A0AAA9TPF2	
ENSBTAG00000015308	A0AAA9T6U1	
ENSBTAG00000016696	A0AAA9T1I0	
ENSBTAG00000021811	F6R6V3	
ENSBTAG00000006242	G5E630	
ENSBTAG00000019512		
ENSBTAG00000032709	A0AAA9T1B4	
ENSBTAG00000005799	A0AAA9TP54	
ENSBTAG00000008638		Q58DG5
ENSBTAG00000032709	A0A3Q1N5W7	
ENSBTAG00000019512	F1MMK2	
ENSBTAG00000016696		Q2KJ97
ENSBTAG00000006242	A0AAA9SN16	
ENSBTAG00000004861	E1BLZ8	
ENSBTAG00000019512	A0AAA9SCJ6	
ENSBTAG00000019512	A0A3Q1MM55	
ENSBTAG00000068008	F1MVH8	
ENSBTAG00000046407	A0AAA9RUI0	
ENSBTAG00000008638		Q58DG5
ENSBTAG00000004771	A0A3Q1M9G8	
ENSBTAG00000046407	G3N218	
ENSBTAG00000032709	Q148C1	
ENSBTAG00000015308	A5PKF6	
ENSBTAG00000015308	F6RNR1	
ENSBTAG00000046407		
ENSBTAG00000006268	A0AAF6YPS9	
ENSBTAG00000070724		
ENSBTAG00000070638	A0AAA9TAH7	
ENSBTAG00000070638	A0A3Q1LYJ4	
ENSBTAG00000015308		
ENSBTAG00000078021	G3N313	
ENSBTAG00000046589	A0A3Q1M8H1	
ENSBTAG00000032709	A0A3Q1LJ50	
ENSBTAG00000008638	A0AAA9T8G0	
ENSBTAG00000008638	A0AAF6YSM6	
ENSBTAG00000076472		
ENSBTAG00000007434	A0A3Q1MSC2	
ENSBTAG00000006234	E1BN71	
ENSBTAG00000006268		
ENSBTAG00000008638	A0AAA9S775	
ENSBTAG00000038536	Q3MJK3	
ENSBTAG00000027080	A0A3Q1LZN2	
ENSBTAG00000071625	G3N1K2	
ENSBTAG00000006268	A0AAA9TPF0	
ENSBTAG00000007434	A0AAF6YR41	
ENSBTAG00000047314	A0AAA9RUF4	
ENSBTAG00000074916	G3MWZ8	
ENSBTAG00000038536	A0A3Q1MQM2	
ENSBTAG00000003977		
ENSBTAG00000009701	E1BCH8	
ENSBTAG00000062652	G3MXN1	
ENSBTAG00000053848	A0AAA9TRN2	
ENSBTAG00000047314	G3MZS9	
ENSBTAG00000030539		Q2KI75
ENSBTAG00000073817	Q32P61	
ENSBTAG00000009701	A0AAA9T0S0	
ENSBTAG00000047314	A0AAA9RV00	
ENSBTAG00000048914	A0AAA9S6H1	
ENSBTAG00000070978		
ENSBTAG00000047314	A0AAA9SPE1	
ENSBTAG00000027080	E1BM32	
ENSBTAG00000012748	F1MWS7	
ENSBTAG00000047314	A0AAA9SZP0	
ENSBTAG00000001279	A0AAA9U1Q0	
ENSBTAG00000012748	F1MWS7	
ENSBTAG00000047314	A0A3Q1M6L4	
ENSBTAG00000027080	A0A3Q1LW31	
ENSBTAG00000011783	G3X6Y1	
ENSBTAG00000010673	A6QLY0	
ENSBTAG00000003977		Q5E9R1
ENSBTAG00000012748	F1MWS7	
ENSBTAG00000052606	A0A3Q1LM24	
ENSBTAG00000012533	F1MUL1	
ENSBTAG00000014538	A0AAA9TGM1	
ENSBTAG00000012748	F1MWS7	
ENSBTAG00000001279	A0AAA9TTS1	
ENSBTAG00000052606	A0A3Q1LQA7	
ENSBTAG00000014538	A0A452DIP6	
ENSBTAG00000006691	A0AAA9SI11	
ENSBTAG00000001279	E1BL68	
ENSBTAG00000002065	A0AAA9T8N1	
ENSBTAG00000005251	E1BM69	
ENSBTAG00000006691	F1MCS2	
ENSBTAG00000017177	A0AAA9S8C9	
ENSBTAG00000002983	E1BF39	
ENSBTAG00000017177	E1BHM5	
ENSBTAG00000002441	E1B9Q7	
ENSBTAG00000037465	Q29RL3	
ENSBTAG00000037465	G3MWZ9	
ENSBTAG00000008688	A0AAF7A712	
ENSBTAG00000023182	A0AAA9T3K7	
ENSBTAG00000076644		
ENSBTAG00000008688	A0AAA9RVU9	
ENSBTAG00000002065	A0AAA9S4K7	
ENSBTAG00000006691	A0AAA9SWA3	
ENSBTAG00000008688	A0AAF6YSP5	
ENSBTAG00000023182	G3X788	
ENSBTAG00000033423	F1N163	
ENSBTAG00000002065	Q0VC14	
ENSBTAG00000006691	A0AAA9S7E5	
ENSBTAG00000013002	E1BJH4	
ENSBTAG00000002065	A0AAA9S3S7	
ENSBTAG00000061257	A0AAA9S268	
ENSBTAG00000002768	F1MZI7	
ENSBTAG00000017125	A0AAA9SYC3	
ENSBTAG00000048999	F1N541	
ENSBTAG00000006250	A0AAF6YPJ0	
ENSBTAG00000058493	A0AAA9SWR2	
ENSBTAG00000006786	A0AAF6YQ85	
ENSBTAG00000002768	A0AAA9SV41	
ENSBTAG00000006250	A0A3Q1NIX3	A5D7H5
ENSBTAG00000017125		
ENSBTAG00000007844		Q2TBN3
ENSBTAG00000048999	A0AAA9T926	
ENSBTAG00000002768	Q8SPM1	
ENSBTAG00000048999	A0A3Q1MEY5	
ENSBTAG00000048999	A0AAA9S823	
ENSBTAG00000017125	A0AAA9S3C5	
ENSBTAG00000009231		
ENSBTAG00000019903	F6RQM8	
ENSBTAG00000038733	A0AAA9TE53	
ENSBTAG00000010663	A0AAA9SC97	
ENSBTAG00000006786	A0AAA9TGA0	
ENSBTAG00000019903	A0AAA9SSC9	
ENSBTAG00000017125	F6RN21	
ENSBTAG00000038733	A0AAA9RV42	
ENSBTAG00000009231	A0AAF6YTE2	
ENSBTAG00000012109	A0AAA9T3M9	
ENSBTAG00000010663	A0AAA9U0K9	
ENSBTAG00000002768	A0AAA9TM25	
ENSBTAG00000048281	F1MF94	
ENSBTAG00000069424	A0AAA9TK28	
ENSBTAG00000064807	G3N0S3	
ENSBTAG00000006786	A0A3Q1MLQ1	
ENSBTAG00000019906		Q5E9A6
ENSBTAG00000038733	A0AAA9U1U3	
ENSBTAG00000064807	G3N0V8	
ENSBTAG00000023820	E1B7Z5	
ENSBTAG00000066797	G3MXA3	
ENSBTAG00000006786	A0AAA9SEB4	
ENSBTAG00000064807	G3MZ48	
ENSBTAG00000020185	F1N130	
ENSBTAG00000038733	A6H7H9	
ENSBTAG00000010663	A0A3Q1LJS3	
ENSBTAG00000019906	A0AAA9TLS1	
ENSBTAG00000006786	A0A3Q1M2A5	
ENSBTAG00000005039	A0AAF6DLP4	
ENSBTAG00000051994	Q2TA31	
ENSBTAG00000046762	Q2KIM4	
ENSBTAG00000019906	A0AAF6Z7J4	
ENSBTAG00000006786	A0AAA9TU09	
ENSBTAG00000038733	A0A3Q1LPX5	
ENSBTAG00000025266	G3N3K4	
ENSBTAG00000012109	A0AAA9TL39	
ENSBTAG00000073708		
ENSBTAG00000019907	A0A3Q1N707	
ENSBTAG00000073708		
ENSBTAG00000019911		Q3T0E3
ENSBTAG00000010663	A0AAA9S6E3	
ENSBTAG00000016283	F1N285	
ENSBTAG00000018182	F1MEC4	
ENSBTAG00000012109	A0AAA9SR69	
ENSBTAG00000016467	A0AAF6ZCW2	
ENSBTAG00000019912	E1BM37	
ENSBTAG00000016283	A0A3Q1MGJ1	
ENSBTAG00000063619	A0AAA9U2E0	
ENSBTAG00000010663	A0A3Q1MR41	
ENSBTAG00000032792	E1BAT2	
ENSBTAG00000012109	A6QLQ7	
ENSBTAG00000012109	A0A3Q1MC15	
ENSBTAG00000039370	F1MDY8	
ENSBTAG00000019914	A0AAA9RZ94	
ENSBTAG00000035758	G5E586	
ENSBTAG00000031462	F6QCR6	
ENSBTAG00000019914	A0A3Q1MEG2	
ENSBTAG00000019914		Q4A1L4
ENSBTAG00000017466	E1BIS4	
ENSBTAG00000005349	A0AAF7AQ05	
ENSBTAG00000021024	A0AAA9TP99	
ENSBTAG00000048991	A0AAA9RUI7	
ENSBTAG00000019918	A0AAA9STP8	
ENSBTAG00000048991	A0AAA9T162	
ENSBTAG00000020890	F1MD96	
ENSBTAG00000027390	F1MNT2	
ENSBTAG00000010655	F1N6J4	
ENSBTAG00000048991	A0AAA9TNX8	
ENSBTAG00000019918	A0AAA9S1R8	
ENSBTAG00000048991	A0A3Q1MSD3	
ENSBTAG00000019918	A0AAA9RXN1	
ENSBTAG00000010655	A0AAA9SA17	
ENSBTAG00000070120	G3N2Z5	
ENSBTAG00000006243	A0A3Q1MNU1	
ENSBTAG00000021024	A0AAA9TQ00	
ENSBTAG00000011757	A0AAF6ZSR9	
ENSBTAG00000019918	A0AAA9RUZ6	
ENSBTAG00000069345	A0AAA9T9L6	
ENSBTAG00000056661	A0AAA9TNH0	
ENSBTAG00000011757	A0AAA9SIC4	
ENSBTAG00000019918	E1BM26	
ENSBTAG00000011757	A0AAA9SKW1	
ENSBTAG00000040339	E1BER0	
ENSBTAG00000008218	A0A3Q1MKX4	
ENSBTAG00000051653	A0A3Q1N0W9	
ENSBTAG00000021512	A0AAA9SMJ4	
ENSBTAG00000030334	E1BC09	
ENSBTAG00000021024	A0AAA9RTB7	
ENSBTAG00000011757	A0AAF6ZE42	
ENSBTAG00000011757	F6RMU4	
ENSBTAG00000021512	A0AAA9SYW3	
ENSBTAG00000008218	A0A3Q1LL79	
ENSBTAG00000059334	A0AAA9ST57	
ENSBTAG00000021512	A0AAA9SGC7	
ENSBTAG00000008218	A0A3Q1M5D2	
ENSBTAG00000011757	A0A3Q1MEI7	
ENSBTAG00000021512	E1BGW3	
ENSBTAG00000030333	E1BJN3	
ENSBTAG00000021024	A0AAA9TYZ5	
ENSBTAG00000021512	A0AAA9RW63	
ENSBTAG00000052183	A0A3Q1MT13	
ENSBTAG00000021512	A0AAA9RXE7	
ENSBTAG00000030333		Q9TTK6
ENSBTAG00000021512	A0AAA9T1H4	
ENSBTAG00000011646	G3N139	
ENSBTAG00000011680	A0AAA9RVQ1	
ENSBTAG00000021024	A0AAA9TE60	
ENSBTAG00000037644	G3N1Y3	
ENSBTAG00000010184		Q29RU6
ENSBTAG00000011646	A0AAA9TXQ1	
ENSBTAG00000019734	F1N2H6	
ENSBTAG00000011646	A0A3Q1N7E9	
ENSBTAG00000039253	G3X856	
ENSBTAG00000019734	A0A3Q1ND16	
ENSBTAG00000011680	A0A3Q1LLB9	
ENSBTAG00000011646	E1BP84	
ENSBTAG00000000368	F1MEA9	
ENSBTAG00000046580	G3MWK8	
ENSBTAG00000000186	F6R6Q1	
ENSBTAG00000021024	A0AAA9SBQ4	
ENSBTAG00000011680	F1MCY5	
ENSBTAG00000011680	A0A3Q1LL32	
ENSBTAG00000025803	F1MG58	
ENSBTAG00000024476	A0AAA9S0A5	
ENSBTAG00000046580	G3N268	
ENSBTAG00000024476		Q0P5A5
ENSBTAG00000076880	F1MV71	
ENSBTAG00000021024	A0AAA9S484	
ENSBTAG00000032255	E1BCD7	
ENSBTAG00000044019	E1BP59	
ENSBTAG00000077073	A0A3Q1LQ71	
ENSBTAG00000024979		Q2TBQ6
ENSBTAG00000021024	A0A3Q1ME09	
ENSBTAG00000021150	F1MUY1	
ENSBTAG00000070546		
ENSBTAG00000076480		
ENSBTAG00000017819		
ENSBTAG00000011683	F1MCY4	
ENSBTAG00000017819	A0AAA9SVF5	
ENSBTAG00000071539	A0A3Q1N9U0	
ENSBTAG00000001936	A0A3Q1MPH0	
ENSBTAG00000006982	A0AAA9TES1	
ENSBTAG00000021024	A0AAA9T0L5	
ENSBTAG00000073238	G3N042	
ENSBTAG00000072305	A0A3Q1LZB0	
ENSBTAG00000006982	A0AAF6YWC4	
ENSBTAG00000007800	A0AAA9SDJ1	
ENSBTAG00000001936	A0A3Q1MJ21	
ENSBTAG00000019838	E1B716	
ENSBTAG00000011683	A0A3Q1NBT2	
ENSBTAG00000007800	F1MK40	
ENSBTAG00000076259	A0A3Q1LUG6	
ENSBTAG00000075026		
ENSBTAG00000011683	A0AAA9TFY9	
ENSBTAG00000021024	F1N6H4	
ENSBTAG00000001195	A0AAA9TFA8	
ENSBTAG00000077416		
ENSBTAG00000075358	A0A3Q1MSY0	
ENSBTAG00000007800	A0AAA9SBL3	
ENSBTAG00000001195	E1BLH0	
ENSBTAG00000011683	E1B8G1	
ENSBTAG00000074806		
ENSBTAG00000011683	A0AAA9SIX9	
ENSBTAG00000000665		P56717
ENSBTAG00000074608	G3N185	
ENSBTAG00000019838	A0AAF6ZE69	
ENSBTAG00000001936	F1N1Z7	
ENSBTAG00000039654	A0A3Q1NJX1	
ENSBTAG00000010232		Q02379
ENSBTAG00000007586	F1MQE8	
ENSBTAG00000070483	A0A3Q1LW45	
ENSBTAG00000000666	F1MRP0	
ENSBTAG00000052923	A0A3Q1MPF7	
ENSBTAG00000004788	A0AAA9S1A5	
ENSBTAG00000000666	A0AAA9TXI4	
ENSBTAG00000007586	A0AAA9SLK1	
ENSBTAG00000030595		Q2NKS2
ENSBTAG00000075703	A0A3Q1MG96	
ENSBTAG00000004715	A7MB53	
ENSBTAG00000019838	A0AAF7A490	
ENSBTAG00000004788	F1MK41	
ENSBTAG00000068677	A0AAA9U1H9	
ENSBTAG00000004715	A0AAA9T336	
ENSBTAG00000065883	A0AAA9T294	
ENSBTAG00000030595	A0A3Q1LTS5	
ENSBTAG00000068677	A0AAA9T8B4	
ENSBTAG00000004715	A0AAA9T530	
ENSBTAG00000010125	A0AAA9T025	
ENSBTAG00000066146	A0AAA9TBV2	
ENSBTAG00000050390	A0A3Q1M9A8	
ENSBTAG00000016285	A0AAA9SS12	
ENSBTAG00000018249	A0AAA9RZZ6	
ENSBTAG00000010666	A7YY63	
ENSBTAG00000054059	A0A3Q1MQJ0	
ENSBTAG00000016285	A0A1K0GGG2	Q6WZ19
ENSBTAG00000066524	A0A3Q1NDZ5	
ENSBTAG00000010125	A0A140T878	
ENSBTAG00000018249	E1BHB0	
ENSBTAG00000010666	A0AAA9SAU0	
ENSBTAG00000073447	E1BHC4	
ENSBTAG00000018249	A0A3Q1LPE5	
ENSBTAG00000010125	A0AAA9TYE9	
ENSBTAG00000078794	G3MZJ6	
ENSBTAG00000002842	A0AAA9TB80	
ENSBTAG00000013832	A0AAA9T5C2	
ENSBTAG00000077426	A0A3Q1LRG5	
ENSBTAG00000002842	A0A3Q1M2E7	
ENSBTAG00000015798	A0A3Q1MGP5	
ENSBTAG00000018249	A0A3Q1LH76	
ENSBTAG00000010665	A0A3Q1LGI9	
ENSBTAG00000063119	G3N036	
ENSBTAG00000002842	F1MBM1	
ENSBTAG00000071917	G3N3B5	
ENSBTAG00000013832	A0AAA9RZZ8	
ENSBTAG00000015798	A0AAA9RXF8	
ENSBTAG00000079209	F1MH08	
ENSBTAG00000013832	A0AAA9S4X5	
ENSBTAG00000013832	A0AAA9SAW8	
ENSBTAG00000010665	A0AAF6YV58	
ENSBTAG00000025372	A0AAF6ZP14	
ENSBTAG00000067306	A0AAA9T6I9	
ENSBTAG00000013832	A0AAA9SAY2	
ENSBTAG00000015798	E1BP85	
ENSBTAG00000025372		A5PK74
ENSBTAG00000078369	F1MYD6	
ENSBTAG00000007149	A0AAA9ST79	
ENSBTAG00000015798	A0AAA9T347	
ENSBTAG00000007149	F1MX66	
ENSBTAG00000025372		A5PK74
ENSBTAG00000077706	A0AAA9TZ53	
ENSBTAG00000009496	A0AAA9S0L8	
ENSBTAG00000021948	A0A3Q1LKZ2	
ENSBTAG00000076711	A0AAA9S0S5	
ENSBTAG00000075964	A0A3Q1LJU3	
ENSBTAG00000009496		Q95115
ENSBTAG00000009274	F1MB80	
ENSBTAG00000054011	A0A3Q1MT58	
ENSBTAG00000011925	F1MDS8	
ENSBTAG00000072547		
ENSBTAG00000008236	F1MHS9	
ENSBTAG00000046814	A6QQA9	
ENSBTAG00000007519	A0A3Q1LRE3	
ENSBTAG00000013079	A0AAA9TC45	
ENSBTAG00000007029	E1BL13	
ENSBTAG00000059960	A0A3Q1M3V9	
ENSBTAG00000076892	G3MY72	
ENSBTAG00000009496	F1MER9	
ENSBTAG00000013867	A0AAA9RVX0	
ENSBTAG00000072472	G5E6K5	
ENSBTAG00000074332	F1N5J4	
ENSBTAG00000013079	A0AAA9SPG2	
ENSBTAG00000024752	E1BJS8	
ENSBTAG00000048052	F1MYE1	
ENSBTAG00000009496	A0AAA9SNL5	
ENSBTAG00000010270	A0A3S5ZPS3	
ENSBTAG00000013079	A0AAF6DLJ0	
ENSBTAG00000078654	A0AAA9SGS9	
ENSBTAG00000007519	F1MUM9	
ENSBTAG00000051676	F1MB62	
ENSBTAG00000009496	A0AAA9SIH4	
ENSBTAG00000014235	A0AAF6YZT5	A5PJ82
ENSBTAG00000018919	E1BG35	
ENSBTAG00000007519	A0A3Q1NEM4	
ENSBTAG00000040075	F1MVH2	
ENSBTAG00000047944	A0AAA9TTU4	
ENSBTAG00000013881	A0AAF6YZD0	
ENSBTAG00000047944		Q3SZJ5
ENSBTAG00000046058	G3MZ45	
ENSBTAG00000054848	E1BJJ9	
ENSBTAG00000009496	A0AAA9T8Y8	
ENSBTAG00000013881	A0AAA9TBX1	
ENSBTAG00000057343	A0A3Q1LNT3	
ENSBTAG00000003163	E1BI77	
ENSBTAG00000008892	F1MX71	
ENSBTAG00000072497	A0A3Q1NMY0	
ENSBTAG00000007519	A0AAA9S255	
ENSBTAG00000076028	F1MR72	
ENSBTAG00000064062	A0A654ICL7	Q58D78
ENSBTAG00000027405		Q2T9Z2
ENSBTAG00000071428		
ENSBTAG00000027405	A0A3Q1MIY4	
ENSBTAG00000064062	A0A654ICL7	Q58D78
ENSBTAG00000018490	E1BHU8	
ENSBTAG00000064062	A0A654ICL7	Q58D78
ENSBTAG00000074744		
ENSBTAG00000006943	F1N057	
ENSBTAG00000075132		
ENSBTAG00000064062	A0A654ICL7	Q58D78
ENSBTAG00000078351		
ENSBTAG00000001985	F1N1Q0	
ENSBTAG00000005717	F1N1N8	
ENSBTAG00000010270		
ENSBTAG00000071251		
ENSBTAG00000075983		
ENSBTAG00000006943	A0AAA9TEH5	
ENSBTAG00000005717	F1N1N8	
ENSBTAG00000070169		
ENSBTAG00000044091	E1BNA8	
ENSBTAG00000010270		
ENSBTAG00000077225		
ENSBTAG00000006943	A0AAA9SD85	
ENSBTAG00000005717	F1N1N8	
ENSBTAG00000004552	A0A452DI03	
ENSBTAG00000019144	G5E5M2	
ENSBTAG00000074294		
ENSBTAG00000005717	F1N1N8	
ENSBTAG00000010270		
ENSBTAG00000070255		
ENSBTAG00000076292	G5E672	
ENSBTAG00000005719	E1BPE6	
ENSBTAG00000005719	E1BPE6	
ENSBTAG00000010270	F1MS49	
ENSBTAG00000006943	A0AAA9TQJ2	
ENSBTAG00000031800	F1MVB9	
ENSBTAG00000071614	A0A3Q1LR56	
ENSBTAG00000076999	E1B7I7	
ENSBTAG00000004552		A6QLY7
ENSBTAG00000010270		Q2KID4
ENSBTAG00000014358	A6QLY9	
ENSBTAG00000073570	G5E636	
ENSBTAG00000010270		Q2KID4
ENSBTAG00000075821	A0AAA9TA47	
ENSBTAG00000074207	G3X775	
ENSBTAG00000006943	A0AAA9TVW9	
ENSBTAG00000010270	A0A3Q1LH42	
ENSBTAG00000057234	A0AAA9U134	
ENSBTAG00000038617	F1MWB6	
ENSBTAG00000078025	A0AAA9SYZ4	
ENSBTAG00000074953		
ENSBTAG00000004552	A0AAA9SV33	
ENSBTAG00000072618	A0A3Q1LS21	
ENSBTAG00000002843	E1BBG0	
ENSBTAG00000077785		
ENSBTAG00000071986		
ENSBTAG00000009271		A6QLK5
ENSBTAG00000030548	A0AAF6ZE34	
ENSBTAG00000072863		
ENSBTAG00000024095	A0A3Q1NI32	
ENSBTAG00000073115		
ENSBTAG00000074121	A0A3Q1LP70	
ENSBTAG00000009272	E1BI11	
ENSBTAG00000058253	F1MRB3	
ENSBTAG00000030548	A0AAF6ZEI4	
ENSBTAG00000000335		Q32L34
ENSBTAG00000027716	A0A452DJF1	
ENSBTAG00000045604	G3MZ59	
ENSBTAG00000032339	F1MG89	
ENSBTAG00000064094	A0AAA9SRV9	
ENSBTAG00000056553	G3MYI1	
ENSBTAG00000020673	G5E5Q2	
ENSBTAG00000011656	A0AAA9TU46	
ENSBTAG00000040279	F1MFW9	
