hsa	ocu
hsa0000195279	ocu0000112566
hsa0000195289	ocu0000119202
hsa0000195296	ocu0000119206
hsa0000195297	ocu0000119206
hsa0000195300	ocu0000119207
hsa0000195301	ocu0000119264
hsa0000195306	ocu0000119269
hsa0000195311	ocu0000111522
hsa0000195322	ocu0000111528
hsa0000195323	ocu0000111529
hsa0000195324	ocu0000111530
hsa0000195356	ocu0000112519
hsa0000195359	ocu0000112522
hsa0000195365	ocu0000112528
hsa0000195370	ocu0000112532
hsa0000195378	ocu0000112538
hsa0000195381	ocu0000112540
hsa0000195382	ocu0000112541
hsa0000195389	ocu0000112584
hsa0000195395	ocu0000112585
hsa0000195396	ocu0000112585
hsa0000195397	ocu0000112586
hsa0000195400	ocu0000112587
hsa0000195402	ocu0000112587
hsa0000195404	ocu0000112588
hsa0000195417	ocu0000112593
hsa0000195418	ocu0000112593
hsa0000195419	ocu0000112594
hsa0000195420	ocu0000112594
hsa0000195428	ocu0000112624
hsa0000195434	ocu0000112626
hsa0000195436	ocu0000112628
hsa0000195438	ocu0000112714
hsa0000195442	ocu0000112717
hsa0000195457	ocu0000112721
hsa0000195458	ocu0000112721
hsa0000195459	ocu0000112722
hsa0000195467	ocu0000112893
hsa0000195468	ocu0000112894
hsa0000195471	ocu0000112896
hsa0000195477	ocu0000112900
hsa0000195480	ocu0000112904
hsa0000195489	ocu0000113175
hsa0000195490	ocu0000113176
hsa0000195492	ocu0000113178
hsa0000195493	ocu0000113179
hsa0000195495	ocu0000113181
hsa0000195498	ocu0000113184
hsa0000195501	ocu0000113186
hsa0000195503	ocu0000113187
hsa0000195504	ocu0000113188
hsa0000195534	ocu0000113350
hsa0000195541	ocu0000113351
hsa0000195543	ocu0000113352
hsa0000195544	ocu0000113352
hsa0000195545	ocu0000113353
hsa0000195547	ocu0000113354
hsa0000195548	ocu0000113355
hsa0000195552	ocu0000113359
hsa0000195552	ocu0000113358
hsa0000195553	ocu0000113359
hsa0000195557	ocu0000113361
hsa0000195560	ocu0000112920
hsa0000195561	ocu0000112920
hsa0000195562	ocu0000112920
hsa0000195563	ocu0000112921
hsa0000195564	ocu0000112922
hsa0000195566	ocu0000112923
hsa0000195568	ocu0000112924
hsa0000195569	ocu0000112925
hsa0000195570	ocu0000112926
hsa0000195572	ocu0000112928
hsa0000195573	ocu0000112929
hsa0000195575	ocu0000112930
hsa0000195576	ocu0000112931
hsa0000195577	ocu0000112932
hsa0000195578	ocu0000112933
hsa0000195579	ocu0000112934
hsa0000195581	ocu0000112935
hsa0000195582	ocu0000112936
hsa0000195583	ocu0000112937
hsa0000195585	ocu0000112938
hsa0000195586	ocu0000112939
hsa0000195587	ocu0000112940
hsa0000195588	ocu0000112941
hsa0000195590	ocu0000112942
hsa0000195591	ocu0000112942
hsa0000195592	ocu0000112943
hsa0000195594	ocu0000112945
hsa0000195596	ocu0000112947
hsa0000195597	ocu0000112948
hsa0000195598	ocu0000112949
hsa0000195600	ocu0000112950
hsa0000195601	ocu0000112951
hsa0000195603	ocu0000112952
hsa0000195607	ocu0000112955
hsa0000195609	ocu0000113080
hsa0000195610	ocu0000113081
hsa0000195611	ocu0000113082
hsa0000195614	ocu0000113084
hsa0000195615	ocu0000113085
hsa0000195619	ocu0000147833
hsa0000195631	ocu0000147840
hsa0000195636	ocu0000147844
hsa0000195639	ocu0000147847
hsa0000195641	ocu0000147848
hsa0000195644	ocu0000116225
hsa0000195648	ocu0000116226
hsa0000195649	ocu0000116227
hsa0000195650	ocu0000116228
hsa0000195655	ocu0000116232
hsa0000195656	ocu0000116233
hsa0000195658	ocu0000116260
hsa0000195662	ocu0000116262
hsa0000195664	ocu0000116264
hsa0000195666	ocu0000116266
hsa0000195668	ocu0000116268
hsa0000195669	ocu0000116269
hsa0000195671	ocu0000116270
hsa0000195672	ocu0000116271
hsa0000195674	ocu0000116273
hsa0000195676	ocu0000116275
hsa0000195682	ocu0000116280
hsa0000195683	ocu0000116281
hsa0000195684	ocu0000116293
hsa0000195688	ocu0000116296
hsa0000195689	ocu0000116297
hsa0000195690	ocu0000116305
hsa0000195693	ocu0000116307
hsa0000195704	ocu0000116345
hsa0000195710	ocu0000116347
hsa0000195714	ocu0000116350
hsa0000195717	ocu0000116353
hsa0000195718	ocu0000116354
hsa0000195720	ocu0000116355
hsa0000195722	ocu0000116356
hsa0000195723	ocu0000116356
hsa0000195728	ocu0000116360
hsa0000195731	ocu0000116363
hsa0000195735	ocu0000116367
hsa0000195758	ocu0000170275
hsa0000195767	ocu0000116738
hsa0000195768	ocu0000116738
hsa0000195769	ocu0000116739
hsa0000195778	ocu0000116744
hsa0000195780	ocu0000017269
hsa0000195783	ocu0000017271
hsa0000195785	ocu0000017273
hsa0000195786	ocu0000017274
hsa0000195787	ocu0000017275
hsa0000195788	ocu0000017276
hsa0000195789	ocu0000017277
hsa0000195790	ocu0000017278
hsa0000195792	ocu0000017280
hsa0000195793	ocu0000017281
hsa0000195795	ocu0000017283
hsa0000195799	ocu0000017287
hsa0000195803	ocu0000017291
hsa0000195804	ocu0000017292
hsa0000195805	ocu0000017293
hsa0000195809	ocu0000116128
hsa0000195810	ocu0000116128
hsa0000195821	ocu0000148913
hsa0000195823	ocu0000148914
hsa0000195825	ocu0000148915
hsa0000195826	ocu0000148916
hsa0000195829	ocu0000148918
hsa0000195831	ocu0000148920
hsa0000195832	ocu0000148921
hsa0000195833	ocu0000148922
hsa0000195834	ocu0000148923
hsa0000195836	ocu0000148924
hsa0000195837	ocu0000148925
hsa0000195839	ocu0000148928
hsa0000195840	ocu0000148929
hsa0000195841	ocu0000148930
hsa0000195842	ocu0000148931
hsa0000195844	ocu0000148932
hsa0000195845	ocu0000148933
hsa0000195846	ocu0000148934
hsa0000195848	ocu0000148936
hsa0000195850	ocu0000148937
hsa0000195851	ocu0000148938
hsa0000195866	ocu0000117952
hsa0000195878	ocu0000188620
hsa0000195882	ocu0000113284
hsa0000195895	ocu0000115324
hsa0000195899	ocu0000115325
hsa0000195910	ocu0000147080
hsa0000195911	ocu0000147080
hsa0000195914	ocu0000147081
hsa0000195915	ocu0000147082
hsa0000195929	ocu0000148795
hsa0000195931	ocu0000148796
hsa0000195932	ocu0000148797
hsa0000195933	ocu0000148798
hsa0000195934	ocu0000148799
hsa0000195935	ocu0000148800
hsa0000195936	ocu0000148800
hsa0000195940	ocu0000148754
hsa0000195941	ocu0000148754
hsa0000195946	ocu0000148757
hsa0000195953	ocu0000148762
hsa0000195954	ocu0000148634
hsa0000195957	ocu0000148636
hsa0000195961	ocu0000148619
hsa0000195967	ocu0000148622
hsa0000195968	ocu0000148622
hsa0000195975	ocu0000148628
hsa0000195981	ocu0000148564
hsa0000195982	ocu0000148564
hsa0000195983	ocu0000148565
hsa0000195984	ocu0000148566
hsa0000195985	ocu0000148567
hsa0000195988	ocu0000148572
hsa0000195991	ocu0000148575
hsa0000195992	ocu0000148576
hsa0000195993	ocu0000148577
hsa0000195995	ocu0000148579
hsa0000195997	ocu0000148580
hsa0000196001	ocu0000148583
hsa0000196002	ocu0000148584
hsa0000196006	ocu0000148588
hsa0000196016	ocu0000148596
hsa0000196017	ocu0000148597
hsa0000196019	ocu0000148630
hsa0000196021	ocu0000148632
hsa0000196025	ocu0000148471
hsa0000196052	ocu0000148551
hsa0000196055	ocu0000148665
hsa0000196056	ocu0000148666
hsa0000196058	ocu0000148668
hsa0000196062	ocu0000148672
hsa0000196063	ocu0000148673
hsa0000196065	ocu0000148675
hsa0000196067	ocu0000148677
hsa0000196069	ocu0000148679
hsa0000196070	ocu0000148680
hsa0000196075	ocu0000148684
hsa0000196076	ocu0000148685
hsa0000196082	ocu0000148689
hsa0000196088	ocu0000148692
hsa0000196094	ocu0000148661
hsa0000196098	ocu0000148661
hsa0000196105	ocu0000148664
hsa0000196110	ocu0000148611
hsa0000196111	ocu0000148612
hsa0000196113	ocu0000148614
hsa0000196115	ocu0000148599
hsa0000196122	ocu0000148602
hsa0000196123	ocu0000148602
hsa0000196137	ocu0000148541
hsa0000196147	ocu0000148485
hsa0000196149	ocu0000148487
hsa0000196150	ocu0000148488
hsa0000196158	ocu0000115382
hsa0000196159	ocu0000115383
hsa0000196160	ocu0000115384
hsa0000196161	ocu0000148833
hsa0000196162	ocu0000148833
hsa0000196166	ocu0000148834
hsa0000196168	ocu0000148836
hsa0000196171	ocu0000148839
hsa0000196172	ocu0000148840
hsa0000196173	ocu0000148841
hsa0000196174	ocu0000148842
hsa0000196175	ocu0000148843
hsa0000196176	ocu0000148844
hsa0000196177	ocu0000148846
hsa0000196183	ocu0000148816
hsa0000196184	ocu0000148816
hsa0000196185	ocu0000148816
hsa0000196190	ocu0000148818
hsa0000196191	ocu0000148819
hsa0000196192	ocu0000148820
hsa0000196193	ocu0000148821
hsa0000196198	ocu0000112074
hsa0000196203	ocu0000112076
hsa0000196207	ocu0000112078
hsa0000196211	ocu0000112080
hsa0000196212	ocu0000112081
hsa0000196214	ocu0000112082
hsa0000196215	ocu0000112083
hsa0000196216	ocu0000112084
hsa0000196218	ocu0000112085
hsa0000196243	ocu0000148705
hsa0000196244	ocu0000148706
hsa0000196246	ocu0000148707
hsa0000196250	ocu0000148709
hsa0000196256	ocu0000148713
hsa0000196257	ocu0000148714
hsa0000196259	ocu0000148715
hsa0000196260	ocu0000148716
hsa0000196262	ocu0000148717
hsa0000196265	ocu0000148719
hsa0000196266	ocu0000148720
hsa0000196267	ocu0000148721
hsa0000196268	ocu0000148722
hsa0000196269	ocu0000148723
hsa0000196270	ocu0000148724
hsa0000196271	ocu0000148725
hsa0000196272	ocu0000148726
hsa0000196275	ocu0000170339
hsa0000196277	ocu0000170340
hsa0000196286	ocu0000170342
hsa0000196295	ocu0000170346
hsa0000196296	ocu0000170347
hsa0000196297	ocu0000170348
hsa0000196298	ocu0000170349
hsa0000196301	ocu0000170350
hsa0000196302	ocu0000170351
hsa0000196309	ocu0000170352
hsa0000196312	ocu0000170354
hsa0000196313	ocu0000170356
hsa0000196314	ocu0000113540
hsa0000196315	ocu0000113541
hsa0000196317	ocu0000113543
hsa0000196319	ocu0000113545
hsa0000196320	ocu0000113546
hsa0000196321	ocu0000113548
hsa0000196323	ocu0000113551
hsa0000196324	ocu0000113552
hsa0000196329	ocu0000113591
hsa0000196330	ocu0000113592
hsa0000196331	ocu0000113593
hsa0000196334	ocu0000113595
hsa0000196342	ocu0000113803
hsa0000196343	ocu0000113803
hsa0000196352	ocu0000147924
hsa0000196354	ocu0000147926
hsa0000196356	ocu0000147930
hsa0000196358	ocu0000147931
hsa0000196359	ocu0000147931
hsa0000196360	ocu0000147932
hsa0000196361	ocu0000147933
hsa0000196364	ocu0000147934
hsa0000196365	ocu0000147935
hsa0000196368	ocu0000147938
hsa0000196370	ocu0000147940
hsa0000196372	ocu0000147942
hsa0000196373	ocu0000147944
hsa0000196374	ocu0000147945
hsa0000196375	ocu0000147946
hsa0000196376	ocu0000147947
hsa0000196377	ocu0000147948
hsa0000196378	ocu0000147950
hsa0000196378	ocu0000147949
hsa0000196379	ocu0000147950
hsa0000196382	ocu0000147951
hsa0000196383	ocu0000147952
hsa0000196384	ocu0000147953
hsa0000196385	ocu0000147965
hsa0000196386	ocu0000147966
hsa0000196387	ocu0000147967
hsa0000196389	ocu0000147969
hsa0000196390	ocu0000147969
hsa0000196392	ocu0000147970
hsa0000196396	ocu0000147975
hsa0000196397	ocu0000147976
hsa0000196398	ocu0000147977
hsa0000196407	ocu0000115239
hsa0000196409	ocu0000115240
hsa0000196410	ocu0000115241
hsa0000196412	ocu0000115242
hsa0000196413	ocu0000115243
hsa0000196416	ocu0000115244
hsa0000196417	ocu0000115245
hsa0000196421	ocu0000115248
hsa0000196435	ocu0000115424
hsa0000196438	ocu0000115425
hsa0000196442	ocu0000115426
hsa0000196446	ocu0000115428
hsa0000196447	ocu0000115429
hsa0000196449	ocu0000115430
hsa0000196451	ocu0000115431
hsa0000196452	ocu0000115432
hsa0000196454	ocu0000115433
hsa0000196457	ocu0000115434
hsa0000196462	ocu0000115437
hsa0000196466	ocu0000115440
hsa0000196519	ocu0000111978
hsa0000196522	ocu0000111980
hsa0000196524	ocu0000111982
hsa0000196527	ocu0000111984
hsa0000196528	ocu0000111985
hsa0000196530	ocu0000111987
hsa0000196534	ocu0000111989
hsa0000196570	ocu0000113310
hsa0000196571	ocu0000113310
hsa0000196573	ocu0000113311
hsa0000196575	ocu0000113312
hsa0000196576	ocu0000113313
hsa0000196577	ocu0000113314
hsa0000196585	ocu0000113318
hsa0000196591	ocu0000113322
hsa0000196595	ocu0000113326
hsa0000196596	ocu0000113327
hsa0000196597	ocu0000113328
hsa0000196599	ocu0000113330
hsa0000196606	ocu0000175161
hsa0000196608	ocu0000148464
hsa0000196609	ocu0000148465
hsa0000196610	ocu0000148465
hsa0000196612	ocu0000148466
hsa0000196615	ocu0000148468
hsa0000196616	ocu0000148469
hsa0000196617	ocu0000148470
hsa0000196618	ocu0000148470
hsa0000196625	ocu0000148353
hsa0000196632	ocu0000148354
hsa0000196637	ocu0000148356
hsa0000196638	ocu0000148356
hsa0000196639	ocu0000148356
hsa0000196643	ocu0000148358
hsa0000196661	ocu0000147955
hsa0000196664	ocu0000147958
hsa0000196668	ocu0000147961
hsa0000196669	ocu0000147962
hsa0000196670	ocu0000147963
hsa0000196671	ocu0000147964
hsa0000196679	ocu0000147886
hsa0000196684	ocu0000147890
hsa0000196693	ocu0000147897
hsa0000196699	ocu0000147866
hsa0000196700	ocu0000147866
hsa0000196702	ocu0000147849
hsa0000196704	ocu0000147850
hsa0000196706	ocu0000147851
hsa0000196707	ocu0000147852
hsa0000196708	ocu0000147853
hsa0000196709	ocu0000147854
hsa0000196710	ocu0000147855
hsa0000196721	ocu0000113099
hsa0000196727	ocu0000113100
hsa0000196729	ocu0000113101
hsa0000196730	ocu0000113102
hsa0000196732	ocu0000113104
hsa0000196735	ocu0000113105
hsa0000196736	ocu0000113106
hsa0000196743	ocu0000113117
hsa0000196745	ocu0000113118
hsa0000196747	ocu0000113119
hsa0000196748	ocu0000113120
hsa0000196752	ocu0000113123
hsa0000196753	ocu0000113124
hsa0000196754	ocu0000113125
hsa0000196764	ocu0000114722
hsa0000196765	ocu0000114723
hsa0000196766	ocu0000114723
hsa0000196767	ocu0000114724
hsa0000196768	ocu0000114724
hsa0000196769	ocu0000114725
hsa0000196770	ocu0000114726
hsa0000196775	ocu0000114913
hsa0000196776	ocu0000114914
hsa0000196777	ocu0000114915
hsa0000196778	ocu0000114916
hsa0000196779	ocu0000114917
hsa0000196782	ocu0000114919
hsa0000196783	ocu0000114920
hsa0000196784	ocu0000114921
hsa0000196785	ocu0000114922
hsa0000196786	ocu0000114923
hsa0000196789	ocu0000114925
hsa0000196790	ocu0000114926
hsa0000196791	ocu0000114927
hsa0000196792	ocu0000114928
hsa0000196793	ocu0000114929
hsa0000196794	ocu0000114930
hsa0000196795	ocu0000114931
hsa0000196796	ocu0000114932
hsa0000196798	ocu0000114935
hsa0000196801	ocu0000115944
hsa0000196802	ocu0000115945
hsa0000196803	ocu0000115946
hsa0000196808	ocu0000115949
hsa0000196809	ocu0000115950
hsa0000196810	ocu0000115951
hsa0000196812	ocu0000115953
hsa0000196818	ocu0000116594
hsa0000196837	ocu0000112105
hsa0000196843	ocu0000112108
hsa0000196847	ocu0000112109
hsa0000196848	ocu0000112110
hsa0000196849	ocu0000112110
hsa0000196853	ocu0000112111
hsa0000196855	ocu0000112113
hsa0000196857	ocu0000112115
hsa0000196866	ocu0000112121
hsa0000196868	ocu0000169951
hsa0000196881	ocu0000169949
hsa0000196883	ocu0000169947
hsa0000196888	ocu0000169923
hsa0000196890	ocu0000169925
hsa0000196892	ocu0000169926
hsa0000196893	ocu0000169927
hsa0000196900	ocu0000169919
hsa0000196901	ocu0000169920
hsa0000196906	ocu0000169909
hsa0000196908	ocu0000169910
hsa0000196909	ocu0000169911
hsa0000196910	ocu0000169912
hsa0000196911	ocu0000169913
hsa0000196915	ocu0000169915
hsa0000196917	ocu0000169916
hsa0000196918	ocu0000169918
hsa0000196920	ocu0000117996
hsa0000196926	ocu0000117998
hsa0000196929	ocu0000117999
hsa0000196930	ocu0000118000
hsa0000196931	ocu0000118000
hsa0000196932	ocu0000118001
hsa0000196934	ocu0000118003
hsa0000196935	ocu0000118004
hsa0000196937	ocu0000118006
hsa0000196938	ocu0000118007
hsa0000196939	ocu0000118008
hsa0000196941	ocu0000118010
hsa0000196942	ocu0000118011
hsa0000196943	ocu0000118012
hsa0000196946	ocu0000118430
hsa0000196947	ocu0000118430
hsa0000196948	ocu0000118431
hsa0000196949	ocu0000118431
hsa0000196950	ocu0000118432
hsa0000196951	ocu0000118433
hsa0000196953	ocu0000118434
hsa0000196954	ocu0000118435
hsa0000196956	ocu0000118894
hsa0000196957	ocu0000118895
hsa0000196960	ocu0000118897
hsa0000196963	ocu0000118900
hsa0000196964	ocu0000118901
hsa0000196967	ocu0000149089
hsa0000196968	ocu0000149089
hsa0000196970	ocu0000149090
hsa0000196975	ocu0000149092
hsa0000196978	ocu0000149094
hsa0000196979	ocu0000149095
hsa0000196980	ocu0000149096
hsa0000196983	ocu0000149098
hsa0000196985	ocu0000149099
hsa0000196986	ocu0000149100
hsa0000196987	ocu0000149101
hsa0000196989	ocu0000149103
hsa0000196990	ocu0000149104
hsa0000196991	ocu0000149104
hsa0000196993	ocu0000149105
hsa0000196996	ocu0000149081
hsa0000197000	ocu0000149083
hsa0000197003	ocu0000149084
hsa0000197004	ocu0000149085
hsa0000197005	ocu0000149085
hsa0000197006	ocu0000149086
hsa0000197009	ocu0000148951
hsa0000197010	ocu0000148952
hsa0000197013	ocu0000148956
hsa0000197014	ocu0000148958
hsa0000197015	ocu0000148959
hsa0000197017	ocu0000148960
hsa0000197018	ocu0000148961
hsa0000197019	ocu0000148962
hsa0000197022	ocu0000148965
hsa0000197023	ocu0000148966
hsa0000197024	ocu0000148967
hsa0000197031	ocu0000148970
hsa0000197032	ocu0000148971
hsa0000197037	ocu0000115258
hsa0000197038	ocu0000115259
hsa0000197041	ocu0000115261
hsa0000197046	ocu0000115264
hsa0000197048	ocu0000115266
hsa0000197050	ocu0000115268
hsa0000197052	ocu0000115270
hsa0000197054	ocu0000115272
hsa0000197076	ocu0000148247
hsa0000197081	ocu0000148251
hsa0000197082	ocu0000148252
hsa0000197089	ocu0000148258
hsa0000197091	ocu0000148259
hsa0000197093	ocu0000148261
hsa0000197094	ocu0000148262
hsa0000197095	ocu0000148263
hsa0000197100	ocu0000148268
hsa0000197102	ocu0000148269
hsa0000197109	ocu0000148274
hsa0000197110	ocu0000148275
hsa0000197112	ocu0000148277
hsa0000197116	ocu0000148279
hsa0000197117	ocu0000148280
hsa0000197118	ocu0000148281
hsa0000197120	ocu0000148283
hsa0000197121	ocu0000148284
hsa0000197123	ocu0000148285
hsa0000197124	ocu0000114123
hsa0000197125	ocu0000114941
hsa0000197127	ocu0000114942
hsa0000197128	ocu0000114943
hsa0000197130	ocu0000114944
hsa0000197133	ocu0000114947
hsa0000197135	ocu0000114949
hsa0000197136	ocu0000114950
hsa0000197139	ocu0000113135
hsa0000197141	ocu0000113136
hsa0000197144	ocu0000113138
hsa0000197146	ocu0000113140
hsa0000197148	ocu0000113142
hsa0000197150	ocu0000113144
hsa0000197153	ocu0000113145
hsa0000197155	ocu0000113145
hsa0000197157	ocu0000113146
hsa0000197163	ocu0000113149
hsa0000197164	ocu0000148047
hsa0000197165	ocu0000148047
hsa0000197166	ocu0000148048
hsa0000197167	ocu0000148049
hsa0000197169	ocu0000148050
hsa0000197171	ocu0000148051
hsa0000197172	ocu0000148052
hsa0000197174	ocu0000148053
hsa0000197175	ocu0000148054
hsa0000197176	ocu0000148054
hsa0000197178	ocu0000148055
hsa0000197179	ocu0000148056
hsa0000197180	ocu0000148057
hsa0000197182	ocu0000148058
hsa0000197183	ocu0000148059
hsa0000197184	ocu0000148060
hsa0000197185	ocu0000148060
hsa0000197186	ocu0000148061
hsa0000197190	ocu0000147473
hsa0000197194	ocu0000147476
hsa0000197211	ocu0000113338
hsa0000197218	ocu0000119194
hsa0000197219	ocu0000119195
hsa0000197221	ocu0000111430
hsa0000197222	ocu0000114103
hsa0000197228	ocu0000111551
hsa0000197229	ocu0000119262
hsa0000197232	ocu0000111417
hsa0000197233	ocu0000113283
hsa0000197234	ocu0000114134
hsa0000197235	ocu0000114135
hsa0000197236	ocu0000114136
hsa0000197237	ocu0000114137
hsa0000197239	ocu0000114139
hsa0000197240	ocu0000114140
hsa0000197241	ocu0000114141
hsa0000197242	ocu0000114142
hsa0000197243	ocu0000114143
hsa0000197244	ocu0000114144
hsa0000197246	ocu0000114146
hsa0000197247	ocu0000114147
hsa0000197248	ocu0000114148
hsa0000197249	ocu0000114149
hsa0000197250	ocu0000114150
hsa0000197251	ocu0000114151
hsa0000197252	ocu0000114152
hsa0000197254	ocu0000114153
hsa0000197257	ocu0000114155
hsa0000197259	ocu0000114157
hsa0000197260	ocu0000114158
hsa0000197261	ocu0000114159
hsa0000197262	ocu0000114160
hsa0000197263	ocu0000114161
hsa0000197264	ocu0000114162
hsa0000197265	ocu0000114163
hsa0000197266	ocu0000114164
hsa0000197268	ocu0000114168
hsa0000197269	ocu0000114169
hsa0000197270	ocu0000114170
hsa0000197272	ocu0000114171
hsa0000197273	ocu0000114172
hsa0000197274	ocu0000114173
hsa0000197275	ocu0000114174
hsa0000197276	ocu0000114175
hsa0000197277	ocu0000114176
hsa0000197282	ocu0000114178
hsa0000197283	ocu0000116842
hsa0000197293	ocu0000116848
hsa0000197296	ocu0000116851
hsa0000197298	ocu0000116853
hsa0000197300	ocu0000116855
hsa0000197307	ocu0000116862
hsa0000197310	ocu0000116864
hsa0000197311	ocu0000116865
hsa0000197312	ocu0000116866
hsa0000197316	ocu0000116869
hsa0000197318	ocu0000116871
hsa0000197382	ocu0000170538
hsa0000197384	ocu0000170540
hsa0000197414	ocu0000170547
hsa0000197427	ocu0000113503
hsa0000197429	ocu0000113505
hsa0000197430	ocu0000113506
hsa0000197431	ocu0000113507
hsa0000197432	ocu0000113508
hsa0000197433	ocu0000113509
hsa0000197436	ocu0000113511
hsa0000197441	ocu0000113514
hsa0000197444	ocu0000113515
hsa0000197445	ocu0000113516
hsa0000197446	ocu0000113516
hsa0000197447	ocu0000113517
hsa0000197450	ocu0000113518
hsa0000197451	ocu0000113519
hsa0000197452	ocu0000113520
hsa0000197454	ocu0000113523
hsa0000197456	ocu0000113526
hsa0000197486	ocu0000185620
hsa0000197490	ocu0000185622
hsa0000197496	ocu0000149056
hsa0000197502	ocu0000149062
hsa0000197510	ocu0000112366
hsa0000197511	ocu0000112366
hsa0000197518	ocu0000148974
hsa0000197519	ocu0000148975
hsa0000197519	ocu0000148974
hsa0000197521	ocu0000148977
hsa0000197524	ocu0000148980
hsa0000197525	ocu0000148981
hsa0000197526	ocu0000148982
hsa0000197536	ocu0000148423
hsa0000197537	ocu0000148424
hsa0000197540	ocu0000148344
hsa0000197546	ocu0000148347
hsa0000197548	ocu0000148348
hsa0000197558	ocu0000148312
hsa0000197574	ocu0000147624
hsa0000197585	ocu0000185677
hsa0000197586	ocu0000185678
hsa0000197587	ocu0000185679
hsa0000197588	ocu0000185680
hsa0000197590	ocu0000185682
